customer_id,active_loans,aum,avg_rate,max_dpd,policy_active,annual_premium,cross_sell_eligible,priority_score
C102079,1,13146.0,18.79,12,False,0.0,1,14.85
C104930,1,463215.0,13.7,14,True,9906.0,0,14.84
C100146,2,1284865.0,10.09,6,False,0.0,1,14.84
C100513,2,155055.0,16.5,14,False,0.0,1,14.83
C101933,1,1502040.0,10.53,1,True,39213.0,0,14.83
C102836,3,847641.0,12.093333333333334,10,False,0.0,1,14.81
C103643,1,97504.0,16.5,15,False,0.0,1,14.81
C102914,2,623555.0,12.67,13,False,0.0,1,14.81
C102697,2,671215.0,15.165,7,False,0.0,1,14.81
C103986,2,469675.0,14.06,13,False,0.0,1,14.8
C100808,2,633896.0,15.97,6,False,0.0,1,14.8
C103287,1,334915.0,16.73,10,False,0.0,1,14.79
C101102,3,428550.0,13.936666666666667,14,False,0.0,1,14.79
C101579,2,415787.0,15.515,11,False,0.0,1,14.79
C104677,2,948483.0,11.145,10,False,0.0,1,14.79
C102595,1,877016.0,9.34,15,False,0.0,1,14.78
C100925,1,903550.0,12.48,8,True,19916.0,0,14.77
C102248,1,1390138.0,11.45,1,False,0.0,1,14.77
C100546,1,65579.0,18.66,11,False,0.0,1,14.76
C101026,1,290605.0,11.26,22,True,27579.0,0,14.76
C104510,1,106716.0,19.72,8,True,19246.0,0,14.75
C104733,1,317990.0,16.32,11,True,35390.0,0,14.74
C100737,2,762559.0,12.754999999999999,10,False,0.0,1,14.74
C100223,4,507674.0,15.5525,9,False,0.0,1,14.74
C102217,1,37025.0,20.81,7,True,17664.0,0,14.73
C104350,1,1341847.0,9.38,6,False,0.0,1,14.72
C100022,2,867717.0,9.8,14,True,12046.0,0,14.71
C104337,2,1068437.0,10.865,8,False,0.0,1,14.7
C101678,2,999132.0,13.925,3,False,0.0,1,14.7
C101795,2,607629.0,13.1,12,False,0.0,1,14.69
C103892,1,1244121.0,10.2,6,True,25064.0,0,14.68
C104307,2,618477.0,12.98,12,False,0.0,1,14.67
C102540,1,515511.0,14.84,10,False,0.0,1,14.64
C102925,1,393858.0,13.51,15,False,0.0,1,14.64
C103138,1,75075.0,21.28,5,False,0.0,1,14.64
C102766,2,306601.0,10.425,23,False,0.0,1,14.64
C100876,2,671506.0,13.395,10,False,0.0,1,14.63
C100974,2,314120.0,10.81,22,False,0.0,1,14.62
C103288,1,1658461.0,8.27,2,False,0.0,1,14.62
C101982,1,86157.0,20.66,6,True,37593.0,0,14.62
C103028,1,684000.0,16.19,4,False,0.0,1,14.62
C103665,2,365111.0,15.665,11,False,0.0,1,14.61
C104495,1,258010.0,14.69,15,False,0.0,1,14.6
C101939,1,982146.0,10.51,10,False,0.0,1,14.6
C103003,1,363486.0,20.04,2,True,17841.0,0,14.6
C103732,3,390172.0,13.463333333333333,15,True,5050.0,0,14.59
C104124,2,371227.0,13.64,15,False,0.0,1,14.59
C100571,2,503487.0,16.325,7,True,27894.0,0,14.59
C104243,1,654929.0,12.97,11,False,0.0,1,14.57
C100655,2,211370.0,16.04,13,True,32826.0,0,14.57
C100401,2,165993.0,18.380000000000003,9,False,0.0,1,14.56
C104513,2,545338.0,15.379999999999999,8,False,0.0,1,14.55
C102227,1,44911.0,19.46,9,False,0.0,1,14.55
C102151,1,674127.0,11.76,13,True,26265.0,0,14.54
C103866,3,726070.0,13.719999999999999,8,False,0.0,1,14.54
C102125,1,224989.0,19.27,6,False,0.0,1,14.54
C104778,2,574133.0,13.155000000000001,12,True,41837.0,0,14.54
C101353,3,400287.0,15.700000000000001,10,True,40150.0,0,14.53
C100585,1,203172.0,15.06,15,False,0.0,1,14.52
C103854,1,378054.0,17.33,7,False,0.0,1,14.51
C101940,2,380935.0,16.814999999999998,8,False,0.0,1,14.51
C104332,1,621989.0,15.57,6,True,12326.0,0,14.5
C104094,1,653800.0,12.35,12,False,0.0,1,14.49
C104064,1,1320704.0,10.65,3,True,10505.0,0,14.49
C101277,2,821327.0,12.275,9,True,31834.0,0,14.49
C104171,3,462277.0,13.11,14,False,0.0,1,14.48
C101801,2,636372.0,15.89,5,True,20103.0,0,14.48
C101394,1,237975.0,18.08,8,False,0.0,1,14.48
C101983,1,107021.0,19.26,8,False,0.0,1,14.48
C100675,1,1106564.0,12.1,4,False,0.0,1,14.48
C104904,1,78566.0,18.06,11,False,0.0,1,14.47
C101384,2,599630.0,12.805,12,True,36624.0,0,14.46
C102552,1,39685.0,16.44,15,False,0.0,1,14.46
C101183,1,1295352.0,11.78,1,False,0.0,1,14.45
C100860,2,256934.0,14.91,14,False,0.0,1,14.44
C104269,1,181115.0,19.01,7,False,0.0,1,14.44
C103542,1,1025777.0,9.84,10,False,0.0,1,14.43
C104706,1,737619.0,14.87,5,False,0.0,1,14.42
C101359,2,185253.0,15.54,14,True,15949.0,0,14.42
C101336,2,175417.0,17.57,10,False,0.0,1,14.42
C104721,2,758020.0,15.165,4,True,17215.0,0,14.41
C103576,2,305980.0,13.935,15,False,0.0,1,14.41
C103169,4,346120.0,13.557500000000001,15,False,0.0,1,14.4
C101187,1,318745.0,19.15,4,False,0.0,1,14.4
C101805,2,395793.0,14.545000000000002,12,True,34186.0,0,14.39
C101288,2,565257.0,16.880000000000003,4,False,0.0,1,14.39
C103781,2,331463.0,14.14,14,False,0.0,1,14.38
C101683,2,615695.0,12.030000000000001,13,False,0.0,1,14.38
C104406,1,525308.0,13.8,11,True,27186.0,0,14.36
C100882,1,694916.0,11.27,13,False,0.0,1,14.36
C100236,1,373052.0,15.65,10,True,8270.0,0,14.35
C104745,2,497110.0,13.045,13,False,0.0,1,14.34
C101865,1,622691.0,13.83,9,False,0.0,1,14.33
C101463,2,609581.0,13.940000000000001,9,True,35963.0,0,14.33
C101273,1,58071.0,21.4,4,False,0.0,1,14.32
C102291,1,406785.0,17.73,5,False,0.0,1,14.32
C100900,2,931958.0,12.920000000000002,5,False,0.0,1,14.31
C103376,2,442833.0,12.495000000000001,15,False,0.0,1,14.3
C104946,1,353713.0,16.72,8,True,16967.0,0,14.3
C104131,1,166937.0,18.89,7,False,0.0,1,14.29
C101031,2,167574.0,15.965,13,True,26695.0,0,14.29
C104043,2,823899.0,12.9,7,False,0.0,1,14.29
C103520,1,579961.0,14.12,9,True,33357.0,0,14.27
C104458,1,746093.0,10.09,14,False,0.0,1,14.22
C104766,2,979551.0,10.379999999999999,9,False,0.0,1,14.21
C104334,1,105173.0,21.75,2,True,30898.0,0,14.21
C103743,2,399683.0,12.745000000000001,15,False,0.0,1,14.21
C100919,1,356442.0,9.73,22,False,0.0,1,14.21
C100084,2,1119637.0,12.485,2,False,0.0,1,14.2
C104001,1,629862.0,17.44,1,False,0.0,1,14.2
C103030,1,558217.0,15.17,7,False,0.0,1,14.2
C101862,1,39083.0,16.01,15,False,0.0,1,14.19
C103978,1,649383.0,13.83,8,False,0.0,1,14.19
C104529,2,262973.0,13.48,16,True,38037.0,0,14.19
C100708,2,368024.0,12.995,15,False,0.0,1,14.19
C102209,1,43443.0,17.42,12,False,0.0,1,14.19
C100202,2,450925.0,12.219999999999999,15,False,0.0,1,14.17
C100213,1,144154.0,19.38,6,False,0.0,1,14.17
C102314,1,1339780.0,10.91,1,True,6122.0,0,14.17
C102622,1,900008.0,12.98,5,False,0.0,1,14.17
C102270,2,178179.0,15.17,14,False,0.0,1,14.16
C101056,2,257100.0,16.88,9,False,0.0,1,14.16
C101704,1,86720.0,21.35,3,False,0.0,1,14.16
C103683,1,352553.0,13.09,15,True,4416.0,0,14.16
C104383,1,245790.0,11.62,20,True,9771.0,0,14.15
C104523,2,232221.0,15.125,13,True,4947.0,0,14.14
C100728,1,72054.0,14.64,17,True,23474.0,0,14.14
C103328,1,154600.0,18.27,8,True,29499.0,0,14.14
C102482,1,1298103.0,8.8,6,False,0.0,1,14.13
C101133,1,485282.0,14.27,10,True,43462.0,0,14.13
C101016,1,665474.0,10.18,15,True,36309.0,0,14.13
C103668,1,220421.0,16.68,10,False,0.0,1,14.13
C102204,1,339843.0,16.55,8,True,4879.0,0,14.12
C101999,2,515776.0,13.959999999999999,10,True,10476.0,0,14.12
C102208,1,834348.0,13.95,4,False,0.0,1,14.1
C102686,1,71343.0,18.48,9,False,0.0,1,14.1
C103541,3,283154.0,13.606666666666667,15,False,0.0,1,14.09
C104962,1,419084.0,15.29,9,False,0.0,1,14.09
C103590,1,1274344.0,8.46,7,False,0.0,1,14.09
C101906,1,28493.0,21.25,4,False,0.0,1,14.07
C103516,1,45450.0,15.75,15,False,0.0,1,14.07
C100785,1,515013.0,13.38,11,False,0.0,1,14.06
C100945,1,785827.0,9.95,13,False,0.0,1,14.06
C102794,1,56656.0,19.49,7,False,0.0,1,14.05
C102484,1,1059821.0,11.32,5,True,40810.0,0,14.05
C103646,1,589707.0,13.67,9,True,21846.0,0,14.05
C104300,1,686638.0,14.22,6,False,0.0,1,14.04
C100599,1,151809.0,16.17,12,False,0.0,1,14.03
C100187,2,399529.0,14.875,10,False,0.0,1,14.03
C104115,1,798629.0,12.7,7,True,19831.0,0,14.03
C101400,2,348408.0,17.285,6,False,0.0,1,14.03
C101440,1,421428.0,12.74,14,False,0.0,1,14.03
C103651,2,620514.0,11.385,13,False,0.0,1,14.02
C104313,1,476926.0,15.13,8,True,28721.0,0,14.02
C103701,1,633720.0,14.67,6,True,42218.0,0,14.02
C103842,2,553674.0,12.0,13,False,0.0,1,14.02
C101904,1,490263.0,13.51,11,False,0.0,1,14.0
C102831,2,843733.0,12.704999999999998,6,False,0.0,1,13.99
C101520,2,697821.0,10.125,14,True,21851.0,0,13.98
C101776,1,871663.0,11.46,8,False,0.0,1,13.98
C100677,1,201319.0,13.66,16,True,35135.0,0,13.96
C100183,1,435939.0,15.4,8,False,0.0,1,13.96
C103314,1,341096.0,17.73,5,False,0.0,1,13.96
C102802,2,878691.0,11.809999999999999,7,False,0.0,1,13.94
C100456,1,723934.0,16.63,0,False,0.0,1,13.94
C100050,1,770171.0,9.87,13,False,0.0,1,13.93
C102419,2,1040236.0,9.344999999999999,9,True,6632.0,0,13.93
C102163,1,1081944.0,11.4,4,False,0.0,1,13.93
C102579,1,783682.0,13.15,6,False,0.0,1,13.93
C103992,1,55836.0,18.33,9,False,0.0,1,13.93
C100397,1,1067994.0,9.08,9,False,0.0,1,13.92
C102466,1,173578.0,18.7,6,True,41997.0,0,13.92
C103026,1,1125274.0,12.94,0,False,0.0,1,13.92
C103146,2,555633.0,14.245,8,True,30226.0,0,13.92
C101530,2,480443.0,13.465,11,False,0.0,1,13.92
C100949,1,285247.0,15.25,11,False,0.0,1,13.92
C103402,1,534562.0,17.35,2,False,0.0,1,13.92
C102650,1,485426.0,16.82,4,False,0.0,1,13.92
C100405,1,188806.0,17.59,8,True,40806.0,0,13.92
C101018,1,715672.0,9.36,15,False,0.0,1,13.91
C100136,1,462136.0,17.0,4,False,0.0,1,13.9
C101565,1,70477.0,20.09,5,False,0.0,1,13.9
C104343,2,401588.0,17.07,5,False,0.0,1,13.9
C102205,1,205211.0,17.87,7,False,0.0,1,13.89
C101184,1,755799.0,10.9,11,True,9711.0,0,13.88
C103710,1,159828.0,20.21,3,True,38144.0,0,13.88
C104170,1,1263496.0,10.15,3,False,0.0,1,13.88
C100002,1,588077.0,11.44,13,False,0.0,1,13.87
C101392,1,1330846.0,8.54,5,True,28808.0,0,13.87
C104572,1,246476.0,14.53,13,True,42223.0,0,13.86
C100611,2,185129.0,16.535,10,False,0.0,1,13.85
C100481,1,570518.0,10.58,15,False,0.0,1,13.85
C103052,1,601272.0,16.61,2,False,0.0,1,13.84
C100913,3,401958.0,12.106666666666667,15,False,0.0,1,13.84
C100916,1,44464.0,18.27,9,False,0.0,1,13.83
C101349,2,723903.0,11.585,10,False,0.0,1,13.83
C104627,1,826973.0,12.59,6,True,30484.0,0,13.83
C100249,2,862835.0,12.24,6,True,24210.0,0,13.82
C104679,2,792293.0,15.295,1,False,0.0,1,13.81
C104457,1,153593.0,20.63,2,False,0.0,1,13.8
C103304,1,27779.0,18.85,8,False,0.0,1,13.8
C104440,1,186302.0,14.5,14,True,11476.0,0,13.8
C100302,1,633252.0,11.88,11,True,8458.0,0,13.8
C102027,1,22482.0,21.32,3,False,0.0,1,13.79
C103988,2,396357.0,15.945,7,False,0.0,1,13.78
C101705,2,883794.0,10.04,10,True,26671.0,0,13.78
C100984,1,82925.0,21.73,1,True,20167.0,0,13.78
C103557,2,232711.0,14.024999999999999,14,False,0.0,1,13.77
C102243,2,615790.0,11.504999999999999,12,False,0.0,1,13.77
C100997,2,405151.0,12.895,13,True,23984.0,0,13.75
C100766,3,630222.0,13.283333333333333,8,False,0.0,1,13.75
C102202,1,134213.0,21.7,0,False,0.0,1,13.75
C104211,3,371110.0,11.743333333333334,16,False,0.0,1,13.74
C101538,2,1219678.0,9.825,4,False,0.0,1,13.74
C101684,2,1029917.0,10.105,7,False,0.0,1,13.74
C102491,1,138088.0,18.22,7,False,0.0,1,13.73
C101423,1,594669.0,13.08,9,True,8118.0,0,13.73
C102206,3,378796.0,12.626666666666667,14,False,0.0,1,13.73
C104413,1,874860.0,13.45,3,False,0.0,1,13.73
C100035,2,159865.0,15.085,13,False,0.0,1,13.72
C101161,3,657834.0,14.916666666666666,4,True,40666.0,0,13.72
C104564,2,559244.0,13.39,9,False,0.0,1,13.72
C104994,1,384467.0,17.88,3,False,0.0,1,13.71
C103779,1,704105.0,11.56,10,True,18099.0,0,13.71
C101555,1,192204.0,16.73,9,False,0.0,1,13.71
C102436,1,817528.0,12.48,6,True,40052.0,0,13.71
C104419,2,277013.0,14.469999999999999,12,True,17735.0,0,13.7
C101726,1,37285.0,18.1,9,True,39180.0,0,13.69
C102710,2,436686.0,11.545,15,False,0.0,1,13.69
C103715,1,98871.0,14.61,15,False,0.0,1,13.68
C100542,1,63087.0,19.77,5,False,0.0,1,13.67
C103431,2,1107059.0,9.280000000000001,7,False,0.0,1,13.67
C104527,1,595872.0,11.02,13,True,44844.0,0,13.66
C104816,1,1081811.0,9.49,7,False,0.0,1,13.66
C104182,2,173102.0,19.240000000000002,4,False,0.0,1,13.66
C101350,1,896323.0,9.24,11,True,27411.0,0,13.66
C100336,1,699705.0,14.4,4,True,21072.0,0,13.64
C100928,2,578407.0,14.52,6,False,0.0,1,13.63
C104875,1,442314.0,17.7,2,True,19603.0,0,13.62
C102553,2,566093.0,15.59,4,True,33708.0,0,13.62
C102899,2,1124198.0,10.02,5,False,0.0,1,13.62
C102157,2,847847.0,11.075,8,True,14043.0,0,13.62
C102938,1,17230.0,16.67,12,False,0.0,1,13.6
C103666,1,83401.0,18.5,7,True,36503.0,0,13.6
C102449,1,53256.0,21.66,1,False,0.0,1,13.58
C104130,2,402712.0,16.044999999999998,6,False,0.0,1,13.58
C104195,2,126442.0,14.68,14,False,0.0,1,13.58
C104034,2,900386.0,10.024999999999999,9,False,0.0,1,13.57
C103245,1,47600.0,15.37,14,False,0.0,1,13.57
C100606,2,290587.0,14.125,12,False,0.0,1,13.57
C102780,2,417984.0,14.43,9,True,27864.0,0,13.57
C100163,1,55828.0,19.19,6,False,0.0,1,13.57
C101622,2,311249.0,12.955,14,True,8620.0,0,13.56
C101166,1,31760.0,19.38,6,False,0.0,1,13.55
C104997,1,47512.0,15.83,13,False,0.0,1,13.55
C104718,1,662426.0,11.67,10,False,0.0,1,13.54
C103322,2,227675.0,16.595,8,False,0.0,1,13.54
C100290,1,299568.0,12.52,15,False,0.0,1,13.53
C103277,1,513965.0,13.98,8,False,0.0,1,13.53
C101073,1,209904.0,20.14,1,True,28063.0,0,13.52
C101682,1,160077.0,21.06,0,False,0.0,1,13.51
C104921,1,62522.0,13.69,17,True,39528.0,0,13.51
C100840,1,616896.0,12.5,9,False,0.0,1,13.5
C104647,1,76548.0,14.99,14,False,0.0,1,13.5
C101504,1,88912.0,15.86,12,True,28977.0,0,13.5
C103050,1,1234736.0,10.27,2,False,0.0,1,13.5
C102774,1,404590.0,18.8,0,True,4285.0,0,13.49
C103451,1,497462.0,9.67,17,False,0.0,1,13.48
C103473,1,427280.0,8.34,21,False,0.0,1,13.47
C102518,2,501183.0,12.535,11,False,0.0,1,13.47
C104309,1,304410.0,13.82,12,True,22109.0,0,13.46
C101695,2,320866.0,14.165,11,True,27348.0,0,13.46
C100927,2,463208.0,12.865,11,False,0.0,1,13.46
C104144,1,334488.0,12.08,15,False,0.0,1,13.45
C100863,3,641792.0,11.693333333333333,10,False,0.0,1,13.45
C101292,1,140555.0,21.11,0,False,0.0,1,13.44
C104669,1,128666.0,19.26,4,True,17976.0,0,13.43
C103861,1,422736.0,16.09,5,False,0.0,1,13.43
C103548,1,150927.0,13.72,15,True,44848.0,0,13.43
C100378,1,511451.0,13.33,9,False,0.0,1,13.42
C102492,2,403003.0,12.86,12,False,0.0,1,13.42
C101032,1,173639.0,18.84,4,True,25751.0,0,13.42
C104773,1,746238.0,10.2,11,False,0.0,1,13.41
C103493,1,605567.0,12.44,9,False,0.0,1,13.4
C102152,1,370251.0,13.6,11,False,0.0,1,13.39
C103452,2,234223.0,13.85,13,False,0.0,1,13.38
C104648,1,297854.0,15.2,9,False,0.0,1,13.38
C103902,2,67338.0,15.86,12,False,0.0,1,13.38
C102959,1,216406.0,14.48,12,True,13274.0,0,13.37
C103428,3,674071.0,11.746666666666668,9,False,0.0,1,13.36
C101224,1,766798.0,13.81,3,False,0.0,1,13.36
C102786,1,485931.0,13.95,8,False,0.0,1,13.36
C103833,2,512768.0,13.67,8,True,23015.0,0,13.34
C103419,1,346541.0,14.68,9,True,17251.0,0,13.33
C102414,1,959953.0,12.45,2,False,0.0,1,13.31
C104974,1,487832.0,11.42,13,True,7371.0,0,13.31
C101250,1,765781.0,8.4,14,False,0.0,1,13.31
C103903,1,92704.0,14.53,14,False,0.0,1,13.31
C101355,1,180817.0,20.05,1,False,0.0,1,13.31
C103481,2,738165.0,13.009999999999998,5,False,0.0,1,13.3
C102182,1,280073.0,19.61,0,False,0.0,1,13.3
C100339,1,66024.0,14.74,14,True,41132.0,0,13.29
C104143,1,21429.0,14.63,15,False,0.0,1,13.27
C102820,2,343441.0,15.094999999999999,8,False,0.0,1,13.27
C104361,1,629099.0,11.03,11,False,0.0,1,13.27
C100765,2,400604.0,15.065,7,False,0.0,1,13.27
C103098,1,525171.0,11.5,12,False,0.0,1,13.27
C102268,2,420075.0,11.455,14,False,0.0,1,13.26
C101661,1,86341.0,19.83,3,False,0.0,1,13.25
C103342,2,489095.0,13.225,9,False,0.0,1,13.24
C103105,2,715352.0,10.195,11,False,0.0,1,13.24
C103095,1,104146.0,17.69,7,False,0.0,1,13.23
C102572,2,769733.0,11.629999999999999,7,False,0.0,1,13.23
C104608,1,771375.0,11.11,8,False,0.0,1,13.22
C100160,1,946033.0,9.02,9,False,0.0,1,13.21
C103053,2,347448.0,12.52,13,False,0.0,1,13.21
C101711,2,404903.0,14.855,7,False,0.0,1,13.17
C103448,1,259301.0,13.73,12,False,0.0,1,13.16
C102422,2,490692.0,10.66,14,False,0.0,1,13.16
C100671,1,84406.0,14.82,13,True,37381.0,0,13.15
C104612,1,128556.0,16.85,8,False,0.0,1,13.15
C104167,1,294988.0,12.9,13,False,0.0,1,13.15
C103918,1,213898.0,17.53,5,False,0.0,1,13.15
C100349,2,435261.0,12.605,11,False,0.0,1,13.15
C102159,1,574302.0,16.67,0,False,0.0,1,13.15
C104173,1,554561.0,8.58,17,False,0.0,1,13.14
C100305,2,175958.0,12.985,15,False,0.0,1,13.13
C104725,2,329116.0,13.54,11,True,32064.0,0,13.13
C100089,1,268421.0,12.61,14,False,0.0,1,13.12
C103547,1,24234.0,15.81,12,False,0.0,1,13.12
C100922,3,477339.0,12.15,11,False,0.0,1,13.11
C103193,2,104313.0,15.55,11,True,27198.0,0,13.11
C100261,1,786515.0,12.73,4,False,0.0,1,13.11
C100567,2,636053.0,11.175,10,True,37937.0,0,13.1
C100185,1,63422.0,16.88,9,False,0.0,1,13.1
C104013,1,220886.0,19.82,0,False,0.0,1,13.1
C101404,1,147120.0,15.12,11,True,13143.0,0,13.09
C103163,2,235486.0,12.83,14,True,34664.0,0,13.07
C100695,1,215096.0,13.5,13,True,26388.0,0,13.07
C104392,3,589371.0,11.036666666666667,11,False,0.0,1,13.06
C101617,1,265942.0,14.96,9,False,0.0,1,13.06
C103596,1,838949.0,12.66,3,False,0.0,1,13.06
C102637,1,225474.0,13.37,13,True,6579.0,0,13.05
C100875,2,268160.0,14.93,9,True,7040.0,0,13.05
C104629,1,352907.0,11.72,14,True,9921.0,0,13.05
C103676,1,622739.0,11.21,10,False,0.0,1,13.05
C100392,1,218482.0,15.36,9,False,0.0,1,13.04
C103016,1,169429.0,15.82,9,False,0.0,1,13.04
C104424,2,514891.0,12.645,9,False,0.0,1,13.03
C103873,1,225581.0,12.85,14,False,0.0,1,13.03
C103090,1,289043.0,14.21,10,False,0.0,1,13.02
C104359,1,337088.0,16.2,5,False,0.0,1,13.02
C102859,1,175960.0,17.66,5,True,24810.0,0,13.02
C102018,2,491400.0,14.295,6,False,0.0,1,13.02
C102599,1,515315.0,10.66,13,False,0.0,1,13.01
C100412,1,1289483.0,9.41,1,True,7713.0,0,13.0
C103472,3,746054.0,9.996666666666668,10,True,9122.0,0,13.0
C104801,1,24214.0,10.21,23,False,0.0,1,12.97
C104097,1,343292.0,15.06,7,False,0.0,1,12.96
C100446,1,63784.0,20.04,2,True,9453.0,0,12.96
C102632,1,44147.0,19.23,4,False,0.0,1,12.95
C101819,2,442288.0,12.19,11,False,0.0,1,12.94
C101854,2,406614.0,12.995000000000001,10,True,30220.0,0,12.94
C103716,2,207805.0,12.86,14,False,0.0,1,12.94
C103042,1,389706.0,15.08,6,False,0.0,1,12.93
C102294,1,642699.0,13.72,4,False,0.0,1,12.92
C104878,1,492886.0,14.59,5,False,0.0,1,12.91
C104009,1,1098313.0,10.53,2,False,0.0,1,12.91
C101673,2,401671.0,14.455,7,False,0.0,1,12.91
C100229,1,376811.0,12.25,12,False,0.0,1,12.91
C100868,1,91752.0,17.76,6,True,28200.0,0,12.91
C104423,2,185484.0,12.52,15,False,0.0,1,12.9
C102671,2,476703.0,13.27,8,False,0.0,1,12.9
C101006,1,1403858.0,8.69,0,True,14105.0,0,12.9
C103693,1,498780.0,13.04,8,False,0.0,1,12.89
C103736,3,287160.0,16.900000000000002,4,True,35150.0,0,12.88
C101993,2,702252.0,14.085,2,False,0.0,1,12.88
C103415,1,892639.0,12.35,2,False,0.0,1,12.88
C100502,1,414203.0,13.32,9,False,0.0,1,12.88
C102785,1,243873.0,15.35,8,True,27938.0,0,12.88
C100282,1,1196494.0,9.07,3,False,0.0,1,12.87
C102663,1,74860.0,14.93,12,False,0.0,1,12.87
C103066,1,450558.0,15.87,3,False,0.0,1,12.86
C100207,1,121592.0,14.01,13,False,0.0,1,12.86
C100429,1,626601.0,14.26,3,False,0.0,1,12.86
C102564,1,1327974.0,8.83,1,False,0.0,1,12.86
C101535,1,493725.0,14.97,4,False,0.0,1,12.85
C104820,1,73009.0,19.3,3,False,0.0,1,12.85
C104936,2,247628.0,12.82,13,False,0.0,1,12.84
C104624,1,101113.0,16.55,8,False,0.0,1,12.82
C103581,1,23760.0,15.8,11,False,0.0,1,12.82
C104475,1,562535.0,11.36,10,True,43111.0,0,12.81
C100589,2,322359.0,12.58,12,False,0.0,1,12.81
C102978,1,562287.0,10.37,12,False,0.0,1,12.8
C102657,1,176777.0,12.42,15,True,27969.0,0,12.79
C103153,2,577779.0,11.665,9,False,0.0,1,12.79
C102327,1,975580.0,10.46,4,False,0.0,1,12.78
C103727,1,69235.0,19.69,2,True,8149.0,0,12.78
C101828,1,845357.0,10.65,6,False,0.0,1,12.77
C101316,1,346992.0,13.26,10,False,0.0,1,12.77
C101627,2,491507.0,12.9,8,False,0.0,1,12.76
C103268,1,388245.0,15.78,4,False,0.0,1,12.76
C104467,1,744849.0,14.46,0,False,0.0,1,12.75
C100044,1,315443.0,14.97,7,True,11787.0,0,12.75
C104786,3,387751.0,14.793333333333331,6,False,0.0,1,12.75
C103027,1,282471.0,17.7,2,False,0.0,1,12.75
C102410,3,425210.0,14.436666666666667,6,False,0.0,1,12.74
C101082,1,423272.0,13.96,7,False,0.0,1,12.73
C103656,1,229995.0,16.18,6,False,0.0,1,12.72
C101185,2,292957.0,17.07,3,False,0.0,1,12.72
C104229,1,127061.0,12.75,15,False,0.0,1,12.72
C101891,2,800256.0,10.975,6,True,6248.0,0,12.71
C100286,1,47711.0,11.03,20,False,0.0,1,12.71
C103600,2,124022.0,14.71,11,False,0.0,1,12.71
C103477,1,86734.0,17.45,6,False,0.0,1,12.69
C104278,1,21528.0,17.07,8,True,4597.0,0,12.69
C104750,2,393806.0,11.23,13,False,0.0,1,12.69
C101852,1,530611.0,10.94,11,False,0.0,1,12.68
C104029,1,131553.0,15.06,10,False,0.0,1,12.67
C102842,1,1297667.0,9.27,0,False,0.0,1,12.66
C102499,2,498789.0,15.09,3,False,0.0,1,12.66
C102004,1,278295.0,12.22,13,False,0.0,1,12.65
C102594,1,142455.0,13.47,13,True,7039.0,0,12.65
C104638,1,83549.0,16.44,8,True,6428.0,0,12.65
C103397,1,65582.0,14.16,13,True,5906.0,0,12.65
C102838,1,776552.0,13.49,1,True,11776.0,0,12.64
C100586,2,480727.0,12.8,8,True,36779.0,0,12.64
C101734,1,263643.0,12.35,13,True,14495.0,0,12.64
C101178,2,860134.0,11.26,4,False,0.0,1,12.63
C103618,1,99242.0,14.8,11,False,0.0,1,12.63
C104493,1,201139.0,13.82,11,False,0.0,1,12.6
C103203,1,577653.0,10.37,11,True,27185.0,0,12.59
C104889,1,831947.0,10.96,5,False,0.0,1,12.59
C100617,2,238599.0,15.395,7,False,0.0,1,12.58
C102792,1,183959.0,12.48,14,False,0.0,1,12.58
C104176,1,388738.0,10.13,15,False,0.0,1,12.58
C102058,1,313334.0,15.66,5,False,0.0,1,12.57
C103692,2,208696.0,12.235,14,True,37578.0,0,12.57
C103471,2,593118.0,12.129999999999999,7,False,0.0,1,12.57
C102346,2,627510.0,11.8,7,False,0.0,1,12.56
C103775,1,183074.0,11.98,15,False,0.0,1,12.56
C104752,1,364178.0,17.13,1,True,37131.0,0,12.56
C100573,2,886948.0,10.89,4,False,0.0,1,12.56
C100781,1,571903.0,12.29,7,False,0.0,1,12.55
C100324,1,819186.0,10.51,6,False,0.0,1,12.54
C101347,1,57188.0,14.53,12,False,0.0,1,12.53
C100833,1,396741.0,11.88,11,False,0.0,1,12.51
C101461,1,526054.0,10.15,12,False,0.0,1,12.47
C103609,2,693673.0,11.54,6,False,0.0,1,12.47
C100188,2,225607.0,12.875,12,True,9521.0,0,12.46
C103783,4,462041.0,14.602500000000001,4,True,23750.0,0,12.46
C101889,1,125530.0,15.73,8,False,0.0,1,12.46
C104134,1,51920.0,17.84,5,True,42693.0,0,12.45
C104297,1,291491.0,13.22,10,False,0.0,1,12.44
C104776,1,327175.0,13.37,9,False,0.0,1,12.44
C103830,1,838677.0,12.58,1,False,0.0,1,12.43
C103622,1,391417.0,14.71,5,False,0.0,1,12.43
C101642,1,380065.0,14.34,6,False,0.0,1,12.43
C101924,1,346137.0,17.56,0,True,29577.0,0,12.43
C101497,1,185134.0,14.15,10,True,7713.0,0,12.42
C100561,1,303787.0,15.02,6,False,0.0,1,12.42
C101488,1,610732.0,11.73,7,False,0.0,1,12.42
C103634,1,496123.0,11.32,10,False,0.0,1,12.42
C102743,1,651368.0,13.26,3,True,22131.0,0,12.4
C100511,1,795591.0,11.46,4,False,0.0,1,12.4
C100285,1,779356.0,11.59,4,False,0.0,1,12.39
C103697,1,83826.0,14.54,11,False,0.0,1,12.39
C101647,1,115275.0,13.76,12,False,0.0,1,12.39
