customer_id,age,annual_income,segment,credit_score,state,city,customer_since
C104133,50,180000.0,Mass,721,Telangana,Jaipur,2026-01-29
C104134,41,180000.0,Mass,720,Gujarat,Delhi,2021-05-23
C104135,60,180000.0,Mass,661,Rajasthan,Delhi,2022-12-25
C104136,59,180000.0,Mass,749,Telangana,Mumbai,2019-06-30
C104137,59,180000.0,Mass,613,Karnataka,Hyderabad,2019-10-18
C104138,32,180000.0,Mass,834,Telangana,Delhi,2025-11-21
C104139,56,180000.0,Mass,772,Karnataka,Hyderabad,2025-09-05
C104140,41,180000.0,Mass,762,Maharashtra,Bengaluru,2025-09-07
C104141,50,180000.0,Mass,607,Tamil Nadu,Bengaluru,2020-11-10
C104142,55,180000.0,Mass,668,Karnataka,Chennai,2023-08-22
C104143,28,180000.0,Mass,810,Karnataka,Delhi,2020-08-18
C104144,39,180000.0,Mass,850,Tamil Nadu,Chennai,2023-11-08
C104145,27,180000.0,Mass,798,Maharashtra,Delhi,2022-06-14
C104146,32,180000.0,Mass,787,Tamil Nadu,Jaipur,2025-08-24
C104147,38,180000.0,Mass,754,Maharashtra,Jaipur,2021-08-29
C104148,55,180000.0,Mass,665,Telangana,Delhi,2023-08-02
C104149,55,180000.0,Mass,785,West Bengal,Delhi,2023-09-11
C104150,37,180000.0,Mass,648,Karnataka,Bengaluru,2024-08-11
C104151,34,180000.0,Mass,641,Delhi NCR,Bengaluru,2019-05-16
C104152,42,180000.0,Mass,637,Karnataka,Delhi,2022-04-20
C104153,57,180000.0,Mass,783,Maharashtra,Kolkata,2022-03-21
C104154,60,180000.0,Mass,716,Maharashtra,Mumbai,2020-08-15
C104155,30,180000.0,Mass,727,Karnataka,Hyderabad,2024-09-23
C104156,29,180000.0,Mass,719,Karnataka,Ahmedabad,2024-12-04
C104157,49,180000.0,Mass,647,Delhi NCR,Bengaluru,2019-08-01
C104158,33,180000.0,Mass,676,Delhi NCR,Chennai,2023-11-15
C104159,29,180000.0,Mass,680,Rajasthan,Chennai,2025-02-18
C104160,23,180000.0,Mass,629,Rajasthan,Kolkata,2021-01-22
C104161,37,180000.0,Mass,687,Gujarat,Kolkata,2023-07-02
C104162,37,180000.0,Mass,650,Karnataka,Jaipur,2023-06-09
C104163,43,180000.0,Mass,758,Karnataka,Bengaluru,2019-02-18
C104164,29,180000.0,Mass,763,Tamil Nadu,Jaipur,2024-10-23
C104165,49,180000.0,Mass,636,West Bengal,Hyderabad,2024-05-04
C104166,48,180000.0,Mass,701,Maharashtra,Mumbai,2020-12-03
C104167,40,180000.0,Mass,841,Karnataka,Delhi,2021-03-27
C104168,29,180000.0,Mass,656,Gujarat,Bengaluru,2024-06-20
C104169,41,180000.0,Mass,748,West Bengal,Chennai,2024-09-15
C104170,48,180000.0,Mass,727,Gujarat,Kolkata,2019-07-08
C104171,36,180000.0,Mass,791,Telangana,Jaipur,2021-07-22
C104172,32,180000.0,Mass,739,Gujarat,Ahmedabad,2023-06-13
C104173,41,180000.0,Mass,692,Maharashtra,Mumbai,2019-11-27
C104174,35,180000.0,Mass,724,Gujarat,Hyderabad,2026-02-10
C104175,37,180000.0,Mass,725,Delhi NCR,Mumbai,2020-06-27
C104176,35,180000.0,Mass,714,Delhi NCR,Jaipur,2025-03-02
C104177,33,180000.0,Mass,634,Gujarat,Ahmedabad,2019-06-17
C104178,49,180000.0,Mass,801,Maharashtra,Mumbai,2025-03-26
C104179,39,180000.0,Mass,789,Karnataka,Mumbai,2019-04-15
C104180,40,180000.0,Mass,652,Karnataka,Ahmedabad,2023-11-04
C104181,47,180000.0,Mass,700,Karnataka,Delhi,2021-07-25
C104182,36,180000.0,Mass,705,Karnataka,Kolkata,2022-04-14
C104183,25,180000.0,Mass,645,Telangana,Delhi,2019-10-10
C104184,55,180000.0,Mass,599,Delhi NCR,Delhi,2023-10-27
C104185,24,180000.0,Mass,676,Delhi NCR,Ahmedabad,2023-06-07
C104186,44,180000.0,Mass,697,Telangana,Jaipur,2021-04-15
C104187,32,180000.0,Mass,626,Rajasthan,Jaipur,2022-05-12
C104188,30,180000.0,Mass,732,Rajasthan,Delhi,2022-12-08
C104189,23,180000.0,Mass,796,Maharashtra,Kolkata,2023-11-24
C104190,57,180000.0,Mass,775,Karnataka,Ahmedabad,2022-11-04
C104191,38,180000.0,Mass,712,Karnataka,Chennai,2019-06-03
C104192,35,180000.0,Mass,600,West Bengal,Kolkata,2022-11-14
C104193,50,180000.0,Mass,767,Karnataka,Chennai,2021-06-25
C104194,23,180000.0,Mass,730,Maharashtra,Kolkata,2021-12-07
C104195,44,180000.0,Mass,748,Tamil Nadu,Kolkata,2021-08-21
C104196,41,180000.0,Mass,846,Tamil Nadu,Jaipur,2021-07-06
C104197,43,180000.0,Mass,666,Tamil Nadu,Ahmedabad,2020-09-06
C104198,26,180000.0,Mass,533,Delhi NCR,Chennai,2021-05-08
C104199,59,180000.0,Mass,652,Tamil Nadu,Chennai,2024-01-27
C104200,31,180000.0,Mass,752,West Bengal,Hyderabad,2020-08-07
C104201,48,180000.0,Mass,722,Karnataka,Delhi,2024-05-27
C104202,51,180000.0,Mass,641,West Bengal,Ahmedabad,2022-02-14
C104203,35,180000.0,Mass,628,Tamil Nadu,Mumbai,2023-05-07
C104204,27,180000.0,Mass,697,Maharashtra,Ahmedabad,2019-11-03
C104205,33,180000.0,Mass,639,Rajasthan,Kolkata,2020-06-22
C104206,53,180000.0,Mass,754,Rajasthan,Jaipur,2025-06-02
C104207,57,180000.0,Mass,693,West Bengal,Bengaluru,2024-11-30
C104208,58,180000.0,Mass,679,Rajasthan,Jaipur,2019-07-01
C104209,30,180000.0,Mass,671,Maharashtra,Bengaluru,2025-06-06
C104210,45,180000.0,Mass,737,Maharashtra,Hyderabad,2024-12-17
C104211,27,180000.0,Mass,723,Karnataka,Mumbai,2019-12-23
C104212,49,180000.0,Mass,733,West Bengal,Jaipur,2020-09-19
C104213,38,180000.0,Mass,732,Delhi NCR,Kolkata,2020-04-06
C104214,49,180000.0,Mass,715,Rajasthan,Ahmedabad,2025-01-27
C104215,48,195000.0,Mass,653,West Bengal,Delhi,2025-01-28
C104216,60,254000.0,Mass,673,Telangana,Kolkata,2024-02-16
C104217,41,180000.0,Mass,694,Karnataka,Mumbai,2020-10-12
C104218,35,180000.0,Mass,850,Karnataka,Delhi,2025-07-22
C104219,42,180000.0,Mass,632,Gujarat,Ahmedabad,2025-01-12
C104220,28,180000.0,Mass,693,Delhi NCR,Delhi,2025-03-12
C104221,26,180000.0,Mass,726,Karnataka,Hyderabad,2021-07-24
C104222,42,180000.0,Mass,700,Rajasthan,Delhi,2023-12-28
C104223,54,180000.0,Mass,790,Telangana,Delhi,2023-10-22
C104224,42,180000.0,Mass,700,Maharashtra,Delhi,2020-01-30
C104225,52,180000.0,Mass,705,West Bengal,Bengaluru,2023-02-24
C104226,28,180000.0,Mass,773,Tamil Nadu,Kolkata,2022-11-28
C104227,39,180000.0,Mass,838,Delhi NCR,Mumbai,2023-03-01
C104228,45,180000.0,Mass,811,Maharashtra,Chennai,2021-06-02
C104229,35,198000.0,Mass,711,Gujarat,Hyderabad,2023-10-07
C104230,22,180000.0,Mass,717,Karnataka,Kolkata,2025-04-22
C104231,24,180000.0,Mass,723,Tamil Nadu,Delhi,2023-04-22
C104232,58,180000.0,Mass,730,Delhi NCR,Mumbai,2025-03-17
C104233,45,180000.0,Mass,665,Rajasthan,Ahmedabad,2024-06-29
C104234,32,180000.0,Mass,781,West Bengal,Mumbai,2021-03-27
C104235,32,180000.0,Mass,733,Karnataka,Hyderabad,2024-03-28
C104236,23,180000.0,Mass,717,Rajasthan,Delhi,2023-10-13
C104237,58,180000.0,Mass,637,Karnataka,Delhi,2025-09-19
C104238,26,180000.0,Mass,724,Karnataka,Kolkata,2021-05-29
C104239,51,180000.0,Mass,597,Delhi NCR,Delhi,2020-03-01
C104240,31,180000.0,Mass,682,West Bengal,Jaipur,2023-10-30
C104241,35,180000.0,Mass,683,Rajasthan,Jaipur,2023-07-02
C104242,32,180000.0,Mass,739,Delhi NCR,Ahmedabad,2023-05-16
C104243,54,180000.0,Mass,842,Karnataka,Ahmedabad,2024-04-07
C104244,23,180000.0,Mass,757,Karnataka,Bengaluru,2022-08-21
C104245,35,180000.0,Mass,814,Karnataka,Ahmedabad,2019-03-20
C104246,32,180000.0,Mass,762,Tamil Nadu,Hyderabad,2025-04-02
C104247,32,180000.0,Mass,793,Gujarat,Delhi,2020-12-22
C104248,29,180000.0,Mass,841,Karnataka,Jaipur,2020-10-01
C104249,57,180000.0,Mass,672,Gujarat,Hyderabad,2024-10-17
C104250,36,180000.0,Mass,668,Tamil Nadu,Jaipur,2024-09-04
C104251,38,180000.0,Mass,763,Telangana,Hyderabad,2022-08-07
C104252,37,180000.0,Mass,720,Gujarat,Kolkata,2023-11-28
C104253,60,180000.0,Mass,734,Maharashtra,Kolkata,2019-07-29
C104254,35,180000.0,Mass,704,Telangana,Chennai,2021-01-01
C104255,35,180000.0,Mass,681,Telangana,Kolkata,2020-09-23
C104256,34,180000.0,Mass,825,Maharashtra,Kolkata,2022-01-01
C104257,34,180000.0,Mass,649,Karnataka,Ahmedabad,2021-07-17
C104258,25,180000.0,Mass,765,Rajasthan,Mumbai,2019-06-29
C104259,45,180000.0,Mass,754,Delhi NCR,Bengaluru,2023-11-26
C104260,22,180000.0,Mass,617,Karnataka,Jaipur,2023-04-03
C104261,30,180000.0,Mass,666,Tamil Nadu,Chennai,2021-09-13
C104262,29,180000.0,Mass,677,Tamil Nadu,Hyderabad,2025-04-27
C104263,33,180000.0,Mass,757,Karnataka,Ahmedabad,2021-07-27
C104264,51,180000.0,Mass,696,Karnataka,Chennai,2019-11-03
C104265,45,180000.0,Mass,714,Rajasthan,Chennai,2025-01-13
C104266,60,180000.0,Mass,625,Gujarat,Hyderabad,2019-12-10
C104267,35,180000.0,Mass,850,Karnataka,Mumbai,2019-07-05
C104268,58,180000.0,Mass,725,Delhi NCR,Kolkata,2022-05-18
C104269,23,180000.0,Mass,752,Gujarat,Chennai,2023-02-14
C104270,41,180000.0,Mass,685,Telangana,Mumbai,2021-01-01
C104271,53,180000.0,Mass,678,Maharashtra,Bengaluru,2024-12-21
C104272,42,180000.0,Mass,844,Karnataka,Bengaluru,2020-12-21
C104273,58,180000.0,Mass,595,Karnataka,Ahmedabad,2025-11-10
C104274,34,180000.0,Mass,738,Rajasthan,Delhi,2023-07-19
C104275,23,180000.0,Mass,641,Tamil Nadu,Kolkata,2020-04-24
C104276,52,180000.0,Mass,694,West Bengal,Jaipur,2021-12-02
C104277,24,180000.0,Mass,679,Karnataka,Ahmedabad,2019-07-17
C104278,51,180000.0,Mass,656,Delhi NCR,Delhi,2025-01-05
C104279,50,180000.0,Mass,722,Gujarat,Ahmedabad,2023-08-12
C104280,54,180000.0,Mass,553,Telangana,Mumbai,2022-01-20
C104281,40,180000.0,Mass,699,Maharashtra,Hyderabad,2023-11-01
C104282,56,180000.0,Mass,714,Tamil Nadu,Delhi,2023-05-19
C104283,28,181000.0,Mass,632,Karnataka,Kolkata,2023-04-09
C104284,38,180000.0,Mass,818,Karnataka,Bengaluru,2021-10-31
C104285,26,180000.0,Mass,681,Delhi NCR,Delhi,2021-07-02
C104286,51,180000.0,Mass,705,Karnataka,Ahmedabad,2020-10-27
C104287,49,180000.0,Mass,682,Karnataka,Ahmedabad,2024-08-07
C104288,53,180000.0,Mass,715,Rajasthan,Bengaluru,2022-05-10
C104289,51,180000.0,Mass,805,Maharashtra,Mumbai,2022-05-04
C104290,34,180000.0,Mass,850,Tamil Nadu,Chennai,2024-02-17
C104291,24,180000.0,Mass,768,West Bengal,Mumbai,2022-10-12
C104292,58,180000.0,Mass,791,Delhi NCR,Ahmedabad,2025-10-13
C104293,41,180000.0,Mass,832,Karnataka,Hyderabad,2020-09-17
C104294,25,180000.0,Mass,736,Tamil Nadu,Bengaluru,2019-04-20
C104295,58,180000.0,Mass,822,Tamil Nadu,Jaipur,2021-12-31
C104296,60,180000.0,Mass,772,Maharashtra,Ahmedabad,2022-10-14
C104297,39,180000.0,Mass,729,Delhi NCR,Kolkata,2024-11-05
C104298,52,180000.0,Mass,743,Rajasthan,Delhi,2023-07-12
C104299,23,180000.0,Mass,602,Karnataka,Kolkata,2025-09-08
C104300,25,180000.0,Mass,739,Karnataka,Ahmedabad,2019-08-11
C104301,32,180000.0,Mass,620,Delhi NCR,Mumbai,2022-10-29
C104302,47,180000.0,Mass,614,Gujarat,Mumbai,2024-11-25
C104303,27,180000.0,Mass,733,Delhi NCR,Mumbai,2022-07-29
C104304,23,180000.0,Mass,648,Karnataka,Hyderabad,2020-12-18
C104305,48,180000.0,Mass,720,Karnataka,Hyderabad,2024-06-21
C104306,52,180000.0,Mass,729,Telangana,Kolkata,2025-03-24
C104307,50,180000.0,Mass,732,Rajasthan,Jaipur,2020-11-04
C104308,53,180000.0,Mass,661,Karnataka,Kolkata,2022-12-07
C104309,53,180000.0,Mass,778,West Bengal,Ahmedabad,2024-09-23
C104310,45,180000.0,Mass,714,Maharashtra,Chennai,2020-01-31
C104311,42,180000.0,Mass,749,Karnataka,Jaipur,2019-01-29
C104312,55,180000.0,Mass,642,Tamil Nadu,Delhi,2024-04-05
C104313,35,180000.0,Mass,708,Maharashtra,Chennai,2024-05-09
C104314,25,180000.0,Mass,791,Telangana,Kolkata,2020-02-13
C104315,51,180000.0,Mass,783,Maharashtra,Mumbai,2023-04-02
C104316,32,180000.0,Mass,668,Gujarat,Delhi,2024-02-16
C104317,60,180000.0,Mass,685,Karnataka,Jaipur,2025-11-08
C104318,38,180000.0,Mass,656,Delhi NCR,Hyderabad,2024-10-02
C104319,55,180000.0,Mass,677,Rajasthan,Hyderabad,2020-07-25
C104320,23,180000.0,Mass,629,Gujarat,Bengaluru,2023-02-05
C104321,47,185000.0,Mass,711,Gujarat,Hyderabad,2024-03-21
C104322,39,180000.0,Mass,761,Rajasthan,Ahmedabad,2020-12-05
C104323,40,180000.0,Mass,669,Karnataka,Jaipur,2020-02-28
C104324,32,180000.0,Mass,714,Delhi NCR,Ahmedabad,2022-02-11
C104325,59,180000.0,Mass,706,Tamil Nadu,Ahmedabad,2024-02-14
C104326,37,207000.0,Mass,789,West Bengal,Chennai,2022-10-04
C104327,55,180000.0,Mass,680,Maharashtra,Delhi,2023-04-21
C104328,38,180000.0,Mass,683,Maharashtra,Jaipur,2023-09-28
C104329,23,180000.0,Mass,665,Maharashtra,Ahmedabad,2025-10-20
C104330,56,180000.0,Mass,646,Karnataka,Mumbai,2023-07-07
C104331,29,180000.0,Mass,754,Karnataka,Kolkata,2019-12-17
C104332,32,180000.0,Mass,711,Rajasthan,Hyderabad,2021-11-07
C104333,55,180000.0,Mass,724,Maharashtra,Chennai,2020-03-17
C104334,56,180000.0,Mass,803,Karnataka,Jaipur,2024-05-25
C104335,57,180000.0,Mass,807,Maharashtra,Chennai,2026-02-05
C104336,38,180000.0,Mass,613,Gujarat,Hyderabad,2024-06-28
C104337,51,180000.0,Mass,762,Tamil Nadu,Jaipur,2020-10-01
C104338,34,180000.0,Mass,735,Karnataka,Mumbai,2023-12-16
C104339,50,180000.0,Mass,690,Delhi NCR,Jaipur,2019-02-24
C104340,41,180000.0,Mass,741,Delhi NCR,Jaipur,2020-12-08
C104341,24,180000.0,Mass,608,Karnataka,Chennai,2021-02-27
C104342,38,180000.0,Mass,815,Delhi NCR,Ahmedabad,2022-05-05
C104343,40,180000.0,Mass,753,Maharashtra,Mumbai,2021-04-13
C104344,32,180000.0,Mass,664,Gujarat,Bengaluru,2022-01-30
C104345,36,180000.0,Mass,682,Rajasthan,Jaipur,2019-01-26
C104346,41,180000.0,Mass,609,West Bengal,Chennai,2024-10-24
C104347,23,180000.0,Mass,700,Maharashtra,Delhi,2021-10-25
C104348,27,180000.0,Mass,689,Gujarat,Mumbai,2024-10-02
C104349,51,180000.0,Mass,634,Maharashtra,Ahmedabad,2019-05-31
C104350,35,190000.0,Mass,770,Tamil Nadu,Kolkata,2025-03-01
C104351,45,180000.0,Mass,803,Telangana,Delhi,2023-06-17
C104352,44,180000.0,Mass,718,Karnataka,Mumbai,2020-08-24
C104353,43,180000.0,Mass,700,Rajasthan,Bengaluru,2024-05-10
C104354,38,180000.0,Mass,748,Telangana,Kolkata,2024-04-29
C104355,40,180000.0,Mass,719,Karnataka,Bengaluru,2024-03-03
C104356,54,180000.0,Mass,650,West Bengal,Bengaluru,2025-03-13
C104357,59,180000.0,Mass,678,Delhi NCR,Ahmedabad,2025-10-16
C104358,32,180000.0,Mass,701,Maharashtra,Jaipur,2020-03-08
C104359,48,180000.0,Mass,736,Tamil Nadu,Delhi,2021-01-04
C104360,59,180000.0,Mass,721,West Bengal,Bengaluru,2019-04-14
C104361,22,180000.0,Mass,734,Rajasthan,Jaipur,2019-06-23
C104362,52,180000.0,Mass,621,Maharashtra,Jaipur,2019-10-02
C104363,41,180000.0,Mass,763,Telangana,Delhi,2023-12-05
C104364,59,180000.0,Mass,720,West Bengal,Bengaluru,2023-04-26
C104365,44,180000.0,Mass,850,Rajasthan,Bengaluru,2019-04-01
C104366,54,180000.0,Mass,695,Karnataka,Kolkata,2022-01-01
C104367,28,180000.0,Mass,741,Gujarat,Kolkata,2019-10-15
C104368,27,180000.0,Mass,850,West Bengal,Kolkata,2020-05-22
C104369,58,180000.0,Mass,733,Karnataka,Chennai,2019-05-25
C104370,42,180000.0,Mass,716,Gujarat,Hyderabad,2022-10-05
C104371,43,180000.0,Mass,656,Tamil Nadu,Mumbai,2019-07-31
C104372,28,180000.0,Mass,819,Tamil Nadu,Bengaluru,2024-08-04
C104373,30,180000.0,Mass,645,Delhi NCR,Mumbai,2025-08-20
C104374,53,180000.0,Mass,748,Karnataka,Hyderabad,2025-02-03
C104375,33,180000.0,Mass,689,Delhi NCR,Chennai,2024-11-11
C104376,44,180000.0,Mass,708,Maharashtra,Hyderabad,2024-05-08
C104377,34,240000.0,Mass,627,Delhi NCR,Chennai,2025-06-25
C104378,32,180000.0,Mass,807,Gujarat,Hyderabad,2025-04-21
C104379,28,180000.0,Mass,702,Karnataka,Jaipur,2020-07-16
C104380,58,180000.0,Mass,641,Rajasthan,Delhi,2023-04-20
C104381,58,180000.0,Mass,801,Delhi NCR,Jaipur,2021-03-06
C104382,26,180000.0,Mass,687,Maharashtra,Jaipur,2024-12-16
C104383,35,180000.0,Mass,742,Maharashtra,Hyderabad,2019-01-28
C104384,43,180000.0,Mass,775,Tamil Nadu,Jaipur,2021-12-20
C104385,36,180000.0,Mass,751,Rajasthan,Mumbai,2021-09-12
C104386,50,180000.0,Mass,577,Maharashtra,Hyderabad,2025-01-25
C104387,32,180000.0,Mass,765,Rajasthan,Bengaluru,2021-02-04
C104388,24,180000.0,Mass,713,Maharashtra,Bengaluru,2025-05-18
C104389,35,180000.0,Mass,699,Telangana,Mumbai,2022-07-14
C104390,45,180000.0,Mass,713,Maharashtra,Mumbai,2023-11-20
C104391,29,180000.0,Mass,615,Karnataka,Chennai,2022-10-11
C104392,53,180000.0,Mass,732,Rajasthan,Delhi,2022-01-25
C104393,22,180000.0,Mass,631,Karnataka,Jaipur,2021-03-01
C104394,24,180000.0,Mass,701,Rajasthan,Jaipur,2021-01-02
C104395,41,180000.0,Mass,730,Karnataka,Mumbai,2023-07-23
C104396,41,180000.0,Mass,790,Maharashtra,Chennai,2021-04-25
C104397,33,180000.0,Mass,667,Rajasthan,Chennai,2025-02-24
C104398,32,180000.0,Mass,814,Telangana,Bengaluru,2019-12-11
C104399,24,180000.0,Mass,782,Karnataka,Bengaluru,2020-07-14
C104400,47,180000.0,Mass,692,Tamil Nadu,Ahmedabad,2019-05-03
C104401,36,180000.0,Mass,648,Karnataka,Kolkata,2025-02-23
C104402,26,180000.0,Mass,626,West Bengal,Chennai,2021-12-13
C104403,37,180000.0,Mass,738,Karnataka,Chennai,2019-04-02
C104404,58,180000.0,Mass,672,Tamil Nadu,Jaipur,2019-04-21
C104405,32,180000.0,Mass,798,Karnataka,Chennai,2025-07-14
C104406,56,187000.0,Mass,676,Telangana,Delhi,2025-04-08
C104407,32,180000.0,Mass,661,Rajasthan,Jaipur,2020-12-20
C104408,29,180000.0,Mass,735,West Bengal,Bengaluru,2023-08-17
C104409,32,180000.0,Mass,675,Maharashtra,Hyderabad,2020-10-18
C104410,34,180000.0,Mass,721,Maharashtra,Ahmedabad,2025-01-02
C104411,26,180000.0,Mass,784,Karnataka,Bengaluru,2024-02-04
C104412,44,180000.0,Mass,728,West Bengal,Bengaluru,2022-03-01
C104413,35,227000.0,Mass,728,Karnataka,Delhi,2025-08-11
C104414,50,180000.0,Mass,733,Tamil Nadu,Delhi,2020-08-05
C104415,41,180000.0,Mass,610,Maharashtra,Hyderabad,2026-02-04
C104416,39,180000.0,Mass,745,Rajasthan,Delhi,2021-01-24
C104417,40,180000.0,Mass,730,Gujarat,Delhi,2025-04-29
C104418,28,180000.0,Mass,778,Tamil Nadu,Bengaluru,2025-01-31
C104419,49,180000.0,Mass,759,Rajasthan,Bengaluru,2023-01-03
C104420,26,180000.0,Mass,707,Rajasthan,Ahmedabad,2019-11-13
C104421,50,180000.0,Mass,787,Tamil Nadu,Hyderabad,2024-05-06
C104422,60,180000.0,Mass,701,Delhi NCR,Jaipur,2023-12-21
C104423,51,180000.0,Mass,736,Telangana,Jaipur,2025-02-27
C104424,39,180000.0,Mass,700,Gujarat,Kolkata,2020-08-09
C104425,34,180000.0,Mass,750,Karnataka,Ahmedabad,2020-09-14
C104426,56,180000.0,Mass,696,Telangana,Hyderabad,2021-07-07
C104427,32,180000.0,Mass,827,Telangana,Bengaluru,2021-08-16
C104428,40,180000.0,Mass,850,Karnataka,Chennai,2019-01-08
C104429,52,180000.0,Mass,777,Maharashtra,Bengaluru,2020-02-04
C104430,57,180000.0,Mass,820,Delhi NCR,Jaipur,2022-05-30
C104431,57,180000.0,Mass,620,Karnataka,Chennai,2025-11-19
C104432,25,180000.0,Mass,628,Telangana,Delhi,2019-11-30
C104433,57,180000.0,Mass,699,Telangana,Bengaluru,2020-09-18
C104434,26,180000.0,Mass,723,Maharashtra,Jaipur,2025-02-13
C104435,44,180000.0,Mass,707,Maharashtra,Hyderabad,2019-04-12
C104436,58,180000.0,Mass,613,Maharashtra,Bengaluru,2019-09-12
C104437,47,180000.0,Mass,795,Maharashtra,Ahmedabad,2025-05-02
C104438,58,180000.0,Mass,850,Tamil Nadu,Mumbai,2020-10-12
C104439,35,180000.0,Mass,803,Delhi NCR,Bengaluru,2021-03-11
C104440,34,180000.0,Mass,791,West Bengal,Bengaluru,2019-02-08
C104441,34,180000.0,Mass,735,Karnataka,Delhi,2021-11-22
C104442,35,180000.0,Mass,665,Telangana,Kolkata,2026-01-25
C104443,48,180000.0,Mass,725,Maharashtra,Delhi,2026-01-06
C104444,39,180000.0,Mass,850,West Bengal,Delhi,2023-07-26
C104445,50,180000.0,Mass,697,Karnataka,Bengaluru,2023-10-22
C104446,38,180000.0,Mass,690,Tamil Nadu,Mumbai,2023-08-01
C104447,34,180000.0,Mass,792,Tamil Nadu,Bengaluru,2023-12-12
C104448,29,180000.0,Mass,796,Maharashtra,Jaipur,2022-09-11
C104449,43,180000.0,Mass,665,Rajasthan,Delhi,2020-06-18
C104450,57,180000.0,Mass,703,Karnataka,Jaipur,2025-03-06
C104451,55,180000.0,Mass,687,Karnataka,Jaipur,2025-04-05
C104452,31,180000.0,Mass,725,Telangana,Mumbai,2020-01-10
C104453,40,180000.0,Mass,792,Tamil Nadu,Hyderabad,2019-09-03
C104454,49,180000.0,Mass,668,Maharashtra,Delhi,2024-08-23
C104455,45,180000.0,Mass,791,Maharashtra,Delhi,2019-05-04
C104456,24,180000.0,Mass,727,Karnataka,Delhi,2024-09-29
C104457,45,180000.0,Mass,850,West Bengal,Chennai,2025-12-27
C104458,23,180000.0,Mass,741,Tamil Nadu,Bengaluru,2019-04-04
C104459,26,180000.0,Mass,714,Maharashtra,Jaipur,2024-09-08
C104460,47,180000.0,Mass,757,Gujarat,Delhi,2019-12-11
C104461,25,180000.0,Mass,698,West Bengal,Kolkata,2021-01-24
C104462,35,180000.0,Mass,603,West Bengal,Mumbai,2022-11-23
C104463,44,180000.0,Mass,704,Karnataka,Bengaluru,2023-11-04
C104464,47,238000.0,Mass,703,Telangana,Jaipur,2019-08-23
C104465,39,180000.0,Mass,616,Karnataka,Kolkata,2019-10-12
C104466,25,180000.0,Mass,715,Karnataka,Kolkata,2021-01-04
C104467,53,180000.0,Mass,586,West Bengal,Chennai,2023-11-08
C104468,59,214000.0,Mass,697,West Bengal,Jaipur,2021-11-15
C104469,56,180000.0,Mass,736,Karnataka,Mumbai,2020-12-17
C104470,51,180000.0,Mass,726,West Bengal,Kolkata,2020-02-13
C104471,37,180000.0,Mass,693,Telangana,Chennai,2025-11-22
C104472,56,180000.0,Mass,714,Delhi NCR,Mumbai,2024-01-05
C104473,41,180000.0,Mass,669,Delhi NCR,Delhi,2026-01-07
C104474,27,180000.0,Mass,721,Gujarat,Ahmedabad,2022-07-11
C104475,55,180000.0,Mass,724,Rajasthan,Mumbai,2024-10-29
C104476,34,180000.0,Mass,661,Karnataka,Delhi,2023-07-22
C104477,58,180000.0,Mass,737,Gujarat,Kolkata,2022-09-27
C104478,36,180000.0,Mass,737,Maharashtra,Ahmedabad,2022-05-18
C104479,55,180000.0,Mass,709,Delhi NCR,Jaipur,2022-07-24
C104480,42,180000.0,Mass,850,Karnataka,Delhi,2021-12-08
C104481,40,180000.0,Mass,711,Gujarat,Bengaluru,2023-07-22
C104482,33,180000.0,Mass,702,Delhi NCR,Ahmedabad,2022-07-04
C104483,54,180000.0,Mass,693,Maharashtra,Jaipur,2025-11-28
C104484,24,180000.0,Mass,657,Maharashtra,Mumbai,2025-05-27
C104485,40,180000.0,Mass,765,Maharashtra,Jaipur,2022-04-22
C104486,36,180000.0,Mass,675,Telangana,Hyderabad,2021-10-26
C104487,43,180000.0,Mass,683,Maharashtra,Delhi,2024-05-27
C104488,31,180000.0,Mass,685,Gujarat,Delhi,2023-07-28
C104489,47,180000.0,Mass,656,Tamil Nadu,Hyderabad,2020-08-25
C104490,37,180000.0,Mass,606,Rajasthan,Hyderabad,2024-12-08
C104491,29,180000.0,Mass,690,Delhi NCR,Hyderabad,2023-11-09
C104492,29,180000.0,Mass,777,Karnataka,Delhi,2023-06-03
C104493,49,180000.0,Mass,733,West Bengal,Delhi,2024-07-26
C104494,32,180000.0,Mass,821,West Bengal,Chennai,2020-08-10
C104495,33,180000.0,Mass,769,Delhi NCR,Chennai,2024-09-10
C104496,46,180000.0,Mass,754,Tamil Nadu,Kolkata,2019-11-14
C104497,34,180000.0,Mass,842,Karnataka,Kolkata,2024-08-25
C104498,37,180000.0,Mass,714,Telangana,Delhi,2023-03-17
C104499,31,180000.0,Mass,724,Tamil Nadu,Chennai,2023-02-22
C104500,35,180000.0,Mass,719,Maharashtra,Hyderabad,2024-03-06
C104501,49,194000.0,Mass,820,Karnataka,Hyderabad,2021-03-18
C104502,42,180000.0,Mass,720,Maharashtra,Chennai,2024-06-21
C104503,60,180000.0,Mass,678,Tamil Nadu,Mumbai,2019-03-08
C104504,52,180000.0,Mass,758,Karnataka,Hyderabad,2023-12-09
C104505,22,180000.0,Mass,667,Telangana,Chennai,2024-08-27
C104506,36,183000.0,Mass,755,Delhi NCR,Bengaluru,2019-01-09
C104507,33,180000.0,Mass,747,Maharashtra,Jaipur,2023-12-11
C104508,44,180000.0,Mass,708,Karnataka,Delhi,2024-07-04
C104509,32,180000.0,Mass,757,Karnataka,Bengaluru,2022-09-19
C104510,59,180000.0,Mass,623,Maharashtra,Mumbai,2023-04-22
