repayment_id,loan_id,due_date,amount_due,amount_paid,payment_status
R305207,L205207,2023-07-11,40417.0,33700.0,Partial
R305208,L205208,2026-08-09,71167.0,32880.0,Partial
R305209,L205209,2026-08-23,40492.0,37913.0,Partial
R305210,L205210,2025-02-17,22778.0,13952.0,Partial
R305211,L205211,2026-06-21,99042.0,75018.0,Partial
R305212,L205212,2027-06-10,60896.0,49106.0,Partial
R305213,L205213,2025-03-17,33167.0,29260.0,Partial
R305214,L205214,2026-07-15,37104.0,24446.0,Partial
R305215,L205215,2025-09-01,11000.0,8974.0,Partial
R305216,L205216,2024-12-31,38233.0,25528.0,Partial
R305217,L205217,2024-12-10,217417.0,152615.0,Partial
R305218,L205218,2026-11-19,9750.0,8041.0,Partial
R305219,L205219,2026-05-16,7812.0,4778.0,Partial
R305220,L205220,2026-02-26,24167.0,16414.0,Partial
R305221,L205221,2026-05-24,22458.0,14447.0,Partial
R305222,L205222,2025-04-06,23383.0,14879.0,Partial
R305223,L205223,2025-11-07,82194.0,75336.0,Partial
R305224,L205224,2024-08-07,45361.0,38805.0,Partial
R305225,L205225,2023-11-11,118458.0,36730.0,Partial
R305226,L205226,2027-06-12,5521.0,5130.0,Partial
R305227,L205227,2026-11-14,10021.0,7799.0,Partial
R305228,L205228,2027-08-06,2312.0,1959.0,Partial
R305229,L205229,2025-06-29,10250.0,8101.0,Partial
R305230,L205230,2025-11-17,24528.0,23018.0,Partial
R305231,L205231,2024-11-04,14550.0,10565.0,Partial
R305232,L205232,2026-11-25,2758.0,1731.0,Partial
R305233,L205233,2024-12-02,10467.0,9050.0,Partial
R305234,L205234,2027-05-28,13000.0,11012.0,Partial
R305235,L205235,2025-08-26,99750.0,63154.0,Partial
R305236,L205236,2025-05-04,8667.0,5601.0,Partial
R305237,L205237,2026-07-17,42000.0,38375.0,Partial
R305238,L205238,2027-04-18,18381.0,11379.0,Partial
R305239,L205239,2025-09-28,17125.0,12446.0,Partial
R305240,L205240,2027-08-08,3117.0,2645.0,Partial
R305241,L205241,2025-11-05,8056.0,4419.0,Partial
R305242,L205242,2025-03-24,6139.0,3929.0,Partial
R305243,L205243,2026-11-08,124229.0,85689.0,Partial
R305244,L205244,2026-12-12,3812.0,3566.0,Partial
R305245,L205245,2023-12-07,66000.0,51825.0,Partial
R305246,L205246,2027-02-25,2583.0,2097.0,Partial
R305247,L205247,2025-10-25,4750.0,3806.0,Partial
R305248,L205248,2026-12-07,7142.0,4606.0,Partial
R305249,L205249,2027-06-09,1700.0,1216.0,Partial
R305250,L205250,2026-01-02,22183.0,20184.0,Partial
R305251,L205251,2024-06-22,11556.0,9405.0,Partial
R305252,L205252,2026-01-28,54854.0,37596.0,Partial
R305253,L205253,2027-08-19,5817.0,4355.0,Partial
R305254,L205254,2025-02-14,8042.0,958.0,Partial
R305255,L205255,2027-09-09,6595.0,5449.0,Partial
R305256,L205256,2025-12-18,10517.0,6930.0,Partial
R305257,L205257,2027-01-13,14202.0,6333.0,Partial
R305258,L205258,2024-03-02,4361.0,3522.0,Partial
R305259,L205259,2025-07-11,38708.0,32342.0,Partial
R305260,L205260,2024-06-13,17833.0,11220.0,Partial
R305261,L205261,2024-08-01,48750.0,34268.0,Partial
R305262,L205262,2026-03-29,12917.0,11877.0,Partial
R305263,L205263,2027-09-07,3450.0,3184.0,Partial
R305264,L205264,2024-10-08,58167.0,52859.0,Partial
R305265,L205265,2025-12-14,23167.0,21213.0,Partial
R305266,L205266,2025-12-24,33542.0,13018.0,Partial
R305267,L205267,2027-11-14,18214.0,13869.0,Partial
R305268,L205268,2023-12-06,11708.0,11018.0,Partial
R305269,L205269,2025-04-16,14938.0,11090.0,Partial
R305270,L205270,2026-07-08,74250.0,52663.0,Partial
R305271,L205271,2024-04-19,241250.0,210429.0,Partial
R305272,L205272,2025-06-23,120167.0,97427.0,Partial
R305273,L205273,2028-04-01,10893.0,7427.0,Partial
R305274,L205274,2026-09-07,24528.0,19319.0,Partial
R305275,L205275,2027-11-23,41817.0,30496.0,Partial
R305276,L205276,2024-12-26,7146.0,4873.0,Partial
R305277,L205277,2025-01-13,18972.0,17331.0,Partial
R305278,L205278,2025-06-20,2625.0,2054.0,Partial
R305279,L205279,2025-10-11,104083.0,54901.0,Partial
R305280,L205280,2026-12-12,10944.0,8331.0,Partial
R305281,L205281,2026-06-07,69958.0,7085.0,Partial
R305282,L205282,2025-01-13,11083.0,9892.0,Partial
R305283,L205283,2023-09-11,11333.0,5580.0,Partial
R305284,L205284,2026-09-11,4508.0,3000.0,Partial
R305285,L205285,2025-01-13,83021.0,52827.0,Partial
R305286,L205286,2025-02-12,14972.0,11851.0,Partial
R305287,L205287,2023-06-19,52500.0,40968.0,Partial
R305288,L205288,2026-07-02,16167.0,10395.0,Partial
R305289,L205289,2024-10-18,35417.0,28660.0,Partial
R305290,L205290,2025-02-27,7517.0,6834.0,Partial
R305291,L205291,2025-01-28,105250.0,93052.0,Partial
R305292,L205292,2026-09-05,3350.0,2904.0,Partial
R305293,L205293,2026-02-16,19833.0,17818.0,Partial
R305294,L205294,2029-07-25,3617.0,3592.0,Partial
R305295,L205295,2026-12-27,100250.0,74905.0,Partial
R305296,L205296,2025-08-09,14604.0,9782.0,Partial
R305297,L205297,2027-05-23,8964.0,8024.0,Partial
R305298,L205298,2024-02-24,30000.0,19411.0,Partial
R305299,L205299,2023-10-22,32542.0,29639.0,Partial
R305300,L205300,2026-06-24,39633.0,37337.0,Partial
R305301,L205301,2026-10-07,55875.0,44909.0,Partial
R305302,L205302,2025-05-06,7821.0,6665.0,Partial
R305303,L205303,2027-07-31,11104.0,6919.0,Partial
R305304,L205304,2025-09-17,60188.0,42149.0,Partial
R305305,L205305,2026-01-06,12667.0,11248.0,Partial
R305306,L205306,2024-02-08,49833.0,13488.0,Partial
R305307,L205307,2029-03-13,7075.0,5816.0,Partial
R305308,L205308,2025-11-04,75306.0,69593.0,Partial
R305309,L205309,2027-11-11,10967.0,6714.0,Partial
R305310,L205310,2026-05-14,5125.0,4630.0,Partial
R305311,L205311,2027-05-19,32567.0,30574.0,Partial
R305312,L205312,2023-09-02,28250.0,24523.0,Partial
R305313,L205313,2024-02-24,49639.0,45174.0,Partial
R305314,L205314,2025-09-02,46472.0,34402.0,Partial
R305315,L205315,2027-11-12,2762.0,2390.0,Partial
R305316,L205316,2028-05-27,8619.0,6144.0,Partial
R305317,L205317,2024-08-14,8646.0,6875.0,Partial
R305318,L205318,2025-08-15,3167.0,2724.0,Partial
R305319,L205319,2025-11-22,54083.0,34525.0,Partial
R305320,L205320,2026-10-17,21625.0,15377.0,Partial
R305321,L205321,2027-02-15,5100.0,3330.0,Partial
R305322,L205322,2027-10-23,2033.0,1643.0,Partial
R305323,L205323,2027-12-13,27917.0,24062.0,Partial
R305324,L205324,2024-10-10,22056.0,14338.0,Partial
R305325,L205325,2027-04-28,13017.0,10487.0,Partial
R305326,L205326,2025-07-21,26917.0,16635.0,Partial
R305327,L205327,2028-01-28,6726.0,4540.0,Partial
R305328,L205328,2026-01-21,69667.0,64104.0,Partial
R305329,L205329,2026-12-13,2617.0,1777.0,Partial
R305330,L205330,2028-08-12,16158.0,14169.0,Partial
R305331,L205331,2026-02-23,47533.0,36354.0,Partial
R305332,L205332,2026-10-24,11354.0,4774.0,Partial
R305333,L205333,2025-10-01,1940.0,1679.0,Partial
R305334,L205334,2024-03-09,70500.0,47901.0,Partial
R305335,L205335,2024-05-30,206833.0,125325.0,Partial
R305336,L205336,2027-05-01,15021.0,13781.0,Partial
R305337,L205337,2024-07-14,31250.0,21965.0,Partial
R305338,L205338,2024-06-06,15542.0,12855.0,Partial
R305339,L205339,2026-09-23,14833.0,10143.0,Partial
R305340,L205340,2025-10-10,14458.0,9559.0,Partial
R305341,L205341,2026-01-28,55778.0,46096.0,Partial
R305342,L205342,2029-03-11,6650.0,5309.0,Partial
R305343,L205343,2027-08-14,8167.0,5914.0,Partial
R305344,L205344,2027-06-20,3233.0,3077.0,Partial
R305345,L205345,2026-10-25,20958.0,16158.0,Partial
R305346,L205346,2027-02-11,5440.0,5116.0,Partial
R305347,L205347,2029-03-16,38283.0,26978.0,Partial
R305348,L205348,2025-12-04,10542.0,8900.0,Partial
R305349,L205349,2023-08-05,47667.0,15683.0,Partial
R305350,L205350,2026-05-19,76167.0,76190.0,Paid
R305351,L205351,2028-03-08,1400.0,965.0,Partial
R305352,L205352,2024-10-19,12833.0,4792.0,Partial
R305353,L205353,2025-06-08,11354.0,7302.0,Partial
R305354,L205354,2025-04-23,111750.0,103006.0,Partial
R305355,L205355,2027-01-05,15222.0,10055.0,Partial
R305356,L205356,2026-10-02,875.0,590.0,Partial
R305357,L205357,2024-05-24,185750.0,173082.0,Partial
R305358,L205358,2023-11-15,9583.0,5767.0,Partial
R305359,L205359,2023-12-23,96917.0,85787.0,Partial
R305360,L205360,2025-05-15,2524.0,1725.0,Partial
R305361,L205361,2024-05-07,14500.0,9657.0,Partial
R305362,L205362,2025-07-20,13167.0,8416.0,Partial
R305363,L205363,2028-01-08,15726.0,1001.0,Partial
R305364,L205364,2027-02-03,1690.0,919.0,Partial
R305365,L205365,2025-01-20,7354.0,5000.0,Partial
R305366,L205366,2025-08-01,57321.0,38609.0,Partial
R305367,L205367,2027-07-22,12133.0,8957.0,Partial
R305368,L205368,2024-04-02,150542.0,154498.0,Paid
R305369,L205369,2026-03-06,174125.0,162787.0,Partial
R305370,L205370,2024-11-10,24167.0,15367.0,Partial
R305371,L205371,2025-05-26,50000.0,34885.0,Partial
R305372,L205372,2027-03-30,14125.0,9002.0,Partial
R305373,L205373,2026-04-28,435583.0,26755.0,Partial
R305374,L205374,2023-08-28,227500.0,203819.0,Partial
R305375,L205375,2025-05-03,5542.0,3345.0,Partial
R305376,L205376,2024-12-08,26500.0,5514.0,Partial
R305377,L205377,2026-07-19,20000.0,12447.0,Partial
R305378,L205378,2027-11-22,12155.0,11277.0,Partial
R305379,L205379,2026-10-05,1983.0,1332.0,Partial
R305380,L205380,2027-03-05,23646.0,19468.0,Partial
R305381,L205381,2025-07-04,36625.0,26715.0,Partial
R305382,L205382,2026-08-04,5000.0,3692.0,Partial
R305383,L205383,2025-03-25,90700.0,22830.0,Partial
R305384,L205384,2025-07-07,19750.0,14556.0,Partial
R305385,L205385,2024-03-22,12389.0,9602.0,Partial
R305386,L205386,2024-05-20,165417.0,38373.0,Partial
R305387,L205387,2027-09-15,81717.0,71876.0,Partial
R305388,L205388,2025-10-26,10048.0,8388.0,Partial
R305389,L205389,2025-09-15,82458.0,69137.0,Partial
R305390,L205390,2025-11-10,49917.0,23549.0,Partial
R305391,L205391,2023-08-01,27917.0,20273.0,Partial
R305392,L205392,2024-04-20,33250.0,31029.0,Partial
R305393,L205393,2025-07-25,62889.0,49078.0,Partial
R305394,L205394,2027-05-25,1883.0,1290.0,Partial
R305395,L205395,2027-07-15,16033.0,9915.0,Partial
R305396,L205396,2026-11-11,2675.0,2414.0,Partial
R305397,L205397,2028-08-31,13658.0,10286.0,Partial
R305398,L205398,2024-10-03,349500.0,271618.0,Partial
R305399,L205399,2024-12-06,159000.0,106352.0,Partial
R305400,L205400,2025-05-31,12958.0,10365.0,Partial
R305401,L205401,2028-07-04,12217.0,9038.0,Partial
R305402,L205402,2026-06-22,3131.0,2235.0,Partial
R305403,L205403,2026-05-18,16375.0,5320.0,Partial
R305404,L205404,2023-10-08,20250.0,15120.0,Partial
R305405,L205405,2024-07-23,74708.0,61562.0,Partial
R305406,L205406,2024-11-06,85917.0,65240.0,Partial
R305407,L205407,2025-05-13,41633.0,22889.0,Partial
R305408,L205408,2025-01-04,95983.0,78092.0,Partial
R305409,L205409,2025-01-14,16521.0,12448.0,Partial
R305410,L205410,2027-01-22,20071.0,14086.0,Partial
R305411,L205411,2028-06-11,49774.0,37472.0,Partial
R305412,L205412,2027-07-02,7512.0,7119.0,Partial
R305413,L205413,2026-04-20,63083.0,45373.0,Partial
R305414,L205414,2025-06-14,5125.0,3120.0,Partial
R305415,L205415,2026-05-21,9758.0,5920.0,Partial
R305416,L205416,2024-10-17,6333.0,5195.0,Partial
R305417,L205417,2025-10-28,180333.0,55433.0,Partial
R305418,L205418,2025-09-06,29792.0,14257.0,Partial
R305419,L205419,2029-01-18,42158.0,35241.0,Partial
R305420,L205420,2025-12-31,25817.0,9795.0,Partial
R305421,L205421,2027-05-19,36396.0,31070.0,Partial
R305422,L205422,2025-06-30,29229.0,26992.0,Partial
R305423,L205423,2027-05-28,1283.0,984.0,Partial
R305424,L205424,2024-10-20,8083.0,7376.0,Partial
R305425,L205425,2026-02-15,9983.0,8031.0,Partial
R305426,L205426,2027-04-03,48139.0,43706.0,Partial
R305427,L205427,2025-12-10,54750.0,51813.0,Partial
R305428,L205428,2025-08-09,10292.0,7009.0,Partial
R305429,L205429,2027-08-05,7000.0,5980.0,Partial
R305430,L205430,2025-10-24,113542.0,103167.0,Partial
R305431,L205431,2029-05-21,17092.0,10422.0,Partial
R305432,L205432,2023-12-20,11375.0,6879.0,Partial
R305433,L205433,2028-01-07,7310.0,4930.0,Partial
R305434,L205434,2025-07-19,30500.0,20050.0,Partial
R305435,L205435,2024-07-26,36667.0,27815.0,Partial
R305436,L205436,2025-07-28,14367.0,13155.0,Partial
R305437,L205437,2026-12-31,32646.0,29770.0,Partial
R305438,L205438,2026-02-02,21458.0,10524.0,Partial
R305439,L205439,2024-12-09,37229.0,33577.0,Partial
R305440,L205440,2024-07-14,20667.0,13520.0,Partial
R305441,L205441,2024-05-15,87583.0,63244.0,Partial
R305442,L205442,2024-04-21,36583.0,29771.0,Partial
R305443,L205443,2025-09-17,77583.0,54150.0,Partial
R305444,L205444,2026-02-08,91292.0,63893.0,Partial
R305445,L205445,2025-03-22,13396.0,9401.0,Partial
R305446,L205446,2024-08-18,32167.0,24353.0,Partial
R305447,L205447,2024-08-06,49639.0,30581.0,Partial
R305448,L205448,2024-02-06,12972.0,10561.0,Partial
R305449,L205449,2027-08-24,4817.0,3526.0,Partial
R305450,L205450,2027-11-23,9107.0,7432.0,Partial
R305451,L205451,2027-11-23,1548.0,1006.0,Partial
R305452,L205452,2027-10-25,13433.0,11456.0,Partial
R305453,L205453,2024-06-12,9458.0,7264.0,Partial
R305454,L205454,2024-11-22,4875.0,3104.0,Partial
R305455,L205455,2027-01-31,10383.0,8636.0,Partial
R305456,L205456,2025-05-15,44333.0,36345.0,Partial
R305457,L205457,2026-07-26,17778.0,15707.0,Partial
R305458,L205458,2024-07-21,40583.0,37196.0,Partial
R305459,L205459,2023-12-17,30583.0,25076.0,Partial
R305460,L205460,2027-02-14,8583.0,6399.0,Partial
R305461,L205461,2025-10-04,130833.0,114006.0,Partial
R305462,L205462,2026-01-31,19792.0,17133.0,Partial
R305463,L205463,2023-11-27,127083.0,115944.0,Partial
R305464,L205464,2028-05-13,5708.0,4954.0,Partial
R305465,L205465,2028-05-12,3817.0,3790.0,Partial
R305466,L205466,2025-05-07,77146.0,61675.0,Partial
R305467,L205467,2024-07-06,17667.0,14164.0,Partial
R305468,L205468,2026-12-05,7908.0,6056.0,Partial
R305469,L205469,2023-09-09,94000.0,79103.0,Partial
R305470,L205470,2025-06-12,113417.0,102497.0,Partial
R305471,L205471,2025-05-07,5021.0,3385.0,Partial
R305472,L205472,2028-06-14,3442.0,2812.0,Partial
R305473,L205473,2025-08-04,56458.0,46504.0,Partial
R305474,L205474,2028-03-04,16250.0,14043.0,Partial
R305475,L205475,2026-10-28,36417.0,29751.0,Partial
R305476,L205476,2024-01-29,53625.0,37910.0,Partial
R305477,L205477,2026-05-29,5150.0,3206.0,Partial
R305478,L205478,2027-06-15,808.0,582.0,Partial
R305479,L205479,2023-05-30,30750.0,22222.0,Partial
R305480,L205480,2026-06-07,20167.0,16288.0,Partial
R305481,L205481,2025-03-16,113694.0,96919.0,Partial
R305482,L205482,2024-02-21,50167.0,45485.0,Partial
R305483,L205483,2026-07-23,6117.0,4301.0,Partial
R305484,L205484,2026-11-21,87639.0,73254.0,Partial
R305485,L205485,2026-07-15,34750.0,23295.0,Partial
R305486,L205486,2024-11-10,140750.0,85210.0,Partial
R305487,L205487,2024-07-16,16056.0,6364.0,Partial
R305488,L205488,2027-03-30,4717.0,3757.0,Partial
R305489,L205489,2026-01-30,23292.0,21338.0,Partial
R305490,L205490,2025-10-05,10017.0,8155.0,Partial
R305491,L205491,2027-02-09,22729.0,20444.0,Partial
R305492,L205492,2025-03-02,31028.0,29414.0,Partial
R305493,L205493,2026-12-15,18472.0,13896.0,Partial
R305494,L205494,2027-03-01,8806.0,2578.0,Partial
R305495,L205495,2025-03-06,73583.0,46376.0,Partial
R305496,L205496,2025-03-11,157417.0,153713.0,Partial
R305497,L205497,2027-01-25,16646.0,15587.0,Partial
R305498,L205498,2024-12-23,4517.0,2365.0,Partial
R305499,L205499,2027-11-08,4458.0,3195.0,Partial
R305500,L205500,2026-10-21,125083.0,119530.0,Partial
R305501,L205501,2024-12-22,7688.0,3157.0,Partial
R305502,L205502,2025-07-18,56729.0,44651.0,Partial
R305503,L205503,2027-06-10,12133.0,8152.0,Partial
R305504,L205504,2026-08-25,21708.0,7405.0,Partial
R305505,L205505,2025-12-03,20833.0,11263.0,Partial
R305506,L205506,2025-09-21,8976.0,5880.0,Partial
R305507,L205507,2023-12-04,19583.0,14906.0,Partial
R305508,L205508,2027-06-15,77767.0,55045.0,Partial
R305509,L205509,2025-05-01,25708.0,20587.0,Partial
R305510,L205510,2029-06-08,18258.0,14071.0,Partial
R305511,L205511,2024-12-22,7283.0,5789.0,Partial
R305512,L205512,2025-11-25,7083.0,6733.0,Partial
R305513,L205513,2026-08-05,6892.0,4253.0,Partial
R305514,L205514,2024-06-17,21667.0,15658.0,Partial
R305515,L205515,2023-05-13,36500.0,29339.0,Partial
R305516,L205516,2028-02-13,708.0,519.0,Partial
R305517,L205517,2027-01-23,1425.0,930.0,Partial
R305518,L205518,2024-11-05,15104.0,10872.0,Partial
R305519,L205519,2027-03-17,9792.0,6355.0,Partial
R305520,L205520,2025-02-09,31583.0,29805.0,Partial
R305521,L205521,2025-06-07,12250.0,9404.0,Partial
R305522,L205522,2026-05-12,9104.0,8363.0,Partial
R305523,L205523,2025-01-30,196167.0,128416.0,Partial
R305524,L205524,2023-10-15,8667.0,6471.0,Partial
R305525,L205525,2025-04-07,90208.0,68759.0,Partial
R305526,L205526,2027-02-06,11889.0,11629.0,Partial
R305527,L205527,2025-11-29,35417.0,25038.0,Partial
R305528,L205528,2025-08-24,20083.0,16452.0,Partial
R305529,L205529,2025-11-08,6444.0,5998.0,Partial
R305530,L205530,2024-07-07,140500.0,44709.0,Partial
R305531,L205531,2026-11-02,17679.0,14875.0,Partial
R305532,L205532,2025-01-08,129208.0,104772.0,Partial
R305533,L205533,2025-03-29,24250.0,17686.0,Partial
R305534,L205534,2027-06-06,5517.0,4389.0,Partial
R305535,L205535,2024-01-13,8556.0,7759.0,Partial
R305536,L205536,2025-11-17,7833.0,7210.0,Partial
R305537,L205537,2025-07-08,5183.0,4010.0,Partial
R305538,L205538,2027-07-23,6917.0,5839.0,Partial
R305539,L205539,2023-10-23,10500.0,8379.0,Partial
R305540,L205540,2024-07-08,57938.0,3277.0,Partial
R305541,L205541,2026-08-16,25938.0,21529.0,Partial
R305542,L205542,2024-07-19,31958.0,20451.0,Partial
R305543,L205543,2026-01-07,9655.0,6250.0,Partial
R305544,L205544,2026-05-07,8283.0,6178.0,Partial
R305545,L205545,2027-09-11,3433.0,3037.0,Partial
R305546,L205546,2024-10-05,16792.0,15617.0,Partial
R305547,L205547,2026-05-31,33183.0,27338.0,Partial
R305548,L205548,2024-07-01,17250.0,11339.0,Partial
R305549,L205549,2023-12-10,319667.0,299527.0,Partial
R305550,L205550,2026-01-08,27646.0,17466.0,Partial
R305551,L205551,2028-06-17,13012.0,8730.0,Partial
R305552,L205552,2024-03-09,180167.0,138130.0,Partial
R305553,L205553,2025-05-12,47000.0,44614.0,Partial
R305554,L205554,2025-03-08,14717.0,9179.0,Partial
R305555,L205555,2028-04-25,3558.0,2648.0,Partial
R305556,L205556,2024-07-16,2583.0,2122.0,Partial
R305557,L205557,2027-03-31,10476.0,4799.0,Partial
R305558,L205558,2023-08-08,172167.0,77782.0,Partial
R305559,L205559,2027-08-11,58012.0,37075.0,Partial
R305560,L205560,2024-04-20,63958.0,48552.0,Partial
R305561,L205561,2024-08-07,123271.0,124833.0,Paid
R305562,L205562,2024-07-07,9562.0,8412.0,Partial
R305563,L205563,2028-11-21,34467.0,26991.0,Partial
R305564,L205564,2027-10-10,8333.0,6760.0,Partial
R305565,L205565,2025-09-07,42833.0,30599.0,Partial
R305566,L205566,2024-07-07,9750.0,1789.0,Partial
R305567,L205567,2028-12-29,2358.0,1952.0,Partial
R305568,L205568,2023-12-28,1500.0,1038.0,Partial
R305569,L205569,2026-05-08,11202.0,7136.0,Partial
R305570,L205570,2027-06-17,11333.0,7309.0,Partial
R305571,L205571,2024-12-10,24958.0,18447.0,Partial
R305572,L205572,2028-10-11,1300.0,1134.0,Partial
R305573,L205573,2024-07-06,495333.0,460875.0,Partial
R305574,L205574,2026-03-06,4167.0,3944.0,Partial
R305575,L205575,2026-05-07,21250.0,13325.0,Partial
R305576,L205576,2029-03-04,2992.0,1970.0,Partial
R305577,L205577,2027-10-05,7033.0,4443.0,Partial
R305578,L205578,2028-02-29,3893.0,2840.0,Partial
R305579,L205579,2026-08-02,15750.0,10188.0,Partial
R305580,L205580,2026-10-01,107750.0,95607.0,Partial
R305581,L205581,2026-04-11,11798.0,8161.0,Partial
R305582,L205582,2026-08-03,11900.0,7610.0,Partial
R305583,L205583,2025-07-14,16583.0,11545.0,Partial
R305584,L205584,2026-03-27,21562.0,20315.0,Partial
R305585,L205585,2025-12-22,31333.0,26848.0,Partial
R305586,L205586,2029-06-20,1408.0,1240.0,Partial
R305587,L205587,2026-03-25,25000.0,16023.0,Partial
R305588,L205588,2026-10-30,10381.0,9308.0,Partial
R305589,L205589,2026-03-07,111333.0,110470.0,Partial
R305590,L205590,2026-12-21,2250.0,1491.0,Partial
R305591,L205591,2027-03-28,7883.0,6219.0,Partial
R305592,L205592,2025-01-04,5200.0,4255.0,Partial
R305593,L205593,2026-09-04,33107.0,25221.0,Partial
R305594,L205594,2028-08-02,2975.0,1883.0,Partial
R305595,L205595,2025-06-11,12233.0,9333.0,Partial
R305596,L205596,2026-11-28,116417.0,90667.0,Partial
R305597,L205597,2027-10-31,8067.0,6962.0,Partial
R305598,L205598,2026-04-26,14258.0,10930.0,Partial
R305599,L205599,2025-12-15,26650.0,20497.0,Partial
R305600,L205600,2024-10-31,27667.0,19671.0,Partial
R305601,L205601,2026-07-07,32625.0,29020.0,Partial
R305602,L205602,2026-07-25,16111.0,11702.0,Partial
R305603,L205603,2027-07-04,16179.0,13190.0,Partial
R305604,L205604,2026-01-25,3750.0,1548.0,Partial
R305605,L205605,2026-04-12,32250.0,9782.0,Partial
R305606,L205606,2026-05-26,146861.0,141659.0,Partial
R305607,L205607,2025-11-08,70375.0,55703.0,Partial
R305608,L205608,2027-07-17,95771.0,87778.0,Partial
R305609,L205609,2026-06-12,29600.0,25564.0,Partial
R305610,L205610,2023-12-22,67958.0,46417.0,Partial
R305611,L205611,2026-09-12,11964.0,10884.0,Partial
R305612,L205612,2025-11-16,9458.0,6683.0,Partial
R305613,L205613,2028-03-04,1333.0,800.0,Partial
R305614,L205614,2026-02-03,11722.0,5552.0,Partial
R305615,L205615,2025-07-25,8483.0,7757.0,Partial
R305616,L205616,2024-01-02,72333.0,53188.0,Partial
R305617,L205617,2026-06-01,21583.0,13788.0,Partial
R305618,L205618,2025-05-05,10883.0,6767.0,Partial
R305619,L205619,2023-06-02,474167.0,309176.0,Partial
R305620,L205620,2025-10-17,10458.0,8327.0,Partial
R305621,L205621,2027-01-04,16464.0,10208.0,Partial
R305622,L205622,2028-06-08,4842.0,3482.0,Partial
R305623,L205623,2026-10-25,5750.0,1503.0,Partial
R305624,L205624,2025-12-16,153111.0,138256.0,Partial
R305625,L205625,2025-10-17,5667.0,4179.0,Partial
R305626,L205626,2025-10-31,23750.0,19155.0,Partial
R305627,L205627,2023-11-19,20750.0,16022.0,Partial
R305628,L205628,2028-07-17,3950.0,2730.0,Partial
R305629,L205629,2027-03-31,6417.0,5620.0,Partial
R305630,L205630,2024-05-21,141833.0,111806.0,Partial
R305631,L205631,2025-03-16,52583.0,32950.0,Partial
R305632,L205632,2025-06-01,11333.0,7462.0,Partial
R305633,L205633,2026-05-26,40861.0,30585.0,Partial
R305634,L205634,2026-04-09,34750.0,24789.0,Partial
R305635,L205635,2026-06-18,4292.0,3535.0,Partial
R305636,L205636,2026-09-02,12517.0,10548.0,Partial
R305637,L205637,2028-01-23,5274.0,3883.0,Partial
R305638,L205638,2028-12-14,12083.0,8132.0,Partial
R305639,L205639,2024-07-22,4792.0,4499.0,Partial
R305640,L205640,2024-09-11,177583.0,152275.0,Partial
R305641,L205641,2025-10-11,22944.0,14927.0,Partial
R305642,L205642,2027-02-25,46450.0,42741.0,Partial
R305643,L205643,2024-02-12,57806.0,44919.0,Partial
R305644,L205644,2027-08-29,62350.0,41540.0,Partial
R305645,L205645,2024-09-10,44458.0,41705.0,Partial
R305646,L205646,2025-09-17,3521.0,2410.0,Partial
R305647,L205647,2024-03-12,51250.0,46082.0,Partial
R305648,L205648,2025-06-10,10417.0,8718.0,Partial
R305649,L205649,2027-03-07,2567.0,543.0,Partial
R305650,L205650,2026-08-25,18667.0,16607.0,Partial
R305651,L205651,2025-01-11,24111.0,21675.0,Partial
R305652,L205652,2024-12-21,25056.0,22913.0,Partial
R305653,L205653,2024-09-15,10967.0,6684.0,Partial
R305654,L205654,2027-01-07,3150.0,2648.0,Partial
R305655,L205655,2027-04-29,65979.0,57341.0,Partial
R305656,L205656,2026-03-18,4958.0,4080.0,Partial
R305657,L205657,2028-04-14,15036.0,13458.0,Partial
R305658,L205658,2024-09-08,73500.0,11358.0,Partial
R305659,L205659,2025-12-07,41833.0,34275.0,Partial
R305660,L205660,2026-03-03,47583.0,38324.0,Partial
R305661,L205661,2026-06-01,158306.0,34674.0,Partial
R305662,L205662,2024-07-02,14889.0,9070.0,Partial
R305663,L205663,2026-07-08,265583.0,193880.0,Partial
R305664,L205664,2023-06-12,11333.0,7757.0,Partial
R305665,L205665,2024-09-12,17042.0,12395.0,Partial
R305666,L205666,2024-01-04,94917.0,81716.0,Partial
R305667,L205667,2027-09-01,7940.0,7524.0,Partial
R305668,L205668,2027-07-10,4767.0,4146.0,Partial
R305669,L205669,2026-06-01,15633.0,10603.0,Partial
R305670,L205670,2025-06-11,13167.0,8497.0,Partial
R305671,L205671,2027-10-18,18483.0,12257.0,Partial
R305672,L205672,2026-11-21,20317.0,13551.0,Partial
R305673,L205673,2026-12-31,47767.0,41286.0,Partial
R305674,L205674,2024-09-29,9111.0,5528.0,Partial
R305675,L205675,2025-04-11,18188.0,15574.0,Partial
R305676,L205676,2024-12-10,53417.0,33725.0,Partial
R305677,L205677,2026-09-24,25208.0,19136.0,Partial
R305678,L205678,2025-01-17,58500.0,5510.0,Partial
R305679,L205679,2024-04-19,88556.0,78720.0,Partial
R305680,L205680,2024-02-19,61750.0,58158.0,Partial
R305681,L205681,2023-10-21,9833.0,6851.0,Partial
R305682,L205682,2027-07-23,12125.0,8992.0,Partial
R305683,L205683,2026-12-18,24810.0,21478.0,Partial
R305684,L205684,2027-02-23,1858.0,1623.0,Partial
R305685,L205685,2026-06-07,13400.0,11717.0,Partial
R305686,L205686,2023-12-27,198500.0,156479.0,Partial
R305687,L205687,2025-12-04,3333.0,3064.0,Partial
R305688,L205688,2027-09-14,717.0,561.0,Partial
