transaction_id,customer_id,transaction_date,transaction_type,amount
T420746,C102474,2025-11-10,UPI,18658.22
T420747,C101924,2025-02-08,UPI,1541.98
T420748,C103536,2025-10-28,NEFT,451.49
T420749,C103568,2026-02-25,NEFT,2137.53
T420750,C103440,2025-04-23,UPI,4063.27
T420751,C102480,2026-02-08,SALARY,20962.18
T420752,C103536,2025-05-30,ATM,10465.4
T420753,C101587,2025-12-29,POS,2971.86
T420754,C104297,2025-04-07,UPI,2308.64
T420755,C104429,2025-05-28,UPI,2869.44
T420756,C101448,2026-02-25,NEFT,6982.5
T420757,C104084,2025-07-01,NEFT,8012.93
T420758,C100446,2025-08-23,POS,2635.31
T420759,C104908,2025-11-14,IMPS,10003.59
T420760,C103565,2026-05-22,UPI,7325.0
T420761,C104599,2026-07-09,ATM,4541.68
T420762,C101350,2026-03-11,POS,1486.82
T420763,C103749,2025-08-17,UPI,6674.0
T420764,C103584,2025-04-17,UPI,3778.46
T420765,C101433,2025-09-13,ATM,1593.37
T420766,C101815,2025-04-24,UPI,6020.21
T420767,C101719,2025-03-16,UPI,3210.31
T420768,C104770,2025-09-18,IMPS,1174.11
T420769,C104460,2026-02-06,UPI,4893.34
T420770,C103192,2025-08-22,SALARY,991.93
T420771,C102013,2026-04-09,ATM,8997.0
T420772,C102886,2025-06-05,ATM,6257.05
T420773,C101591,2025-11-25,IMPS,2731.17
T420774,C103921,2025-11-26,IMPS,1268.51
T420775,C100500,2025-08-23,POS,5953.97
T420776,C100910,2025-10-05,NEFT,3927.74
T420777,C103433,2026-01-24,NEFT,1303.43
T420778,C102499,2025-02-02,UPI,1061.42
T420779,C104085,2025-11-13,IMPS,6727.83
T420780,C104341,2025-07-13,IMPS,1278.1
T420781,C100345,2026-03-04,SALARY,34094.35
T420782,C103012,2025-09-07,UPI,1810.71
T420783,C100696,2026-03-09,IMPS,518.35
T420784,C100822,2025-05-21,POS,6613.54
T420785,C100984,2025-07-23,ATM,2769.59
T420786,C101500,2025-02-04,NEFT,1201.54
T420787,C102809,2025-08-04,POS,3267.33
T420788,C103715,2025-07-03,UPI,8168.57
T420789,C103552,2026-03-07,SALARY,4056.47
T420790,C100685,2025-01-20,IMPS,543.58
T420791,C104517,2026-04-04,IMPS,8011.96
T420792,C101532,2025-09-01,POS,15861.83
T420793,C103574,2025-09-25,ATM,1511.65
T420794,C101241,2026-05-20,SALARY,2172.61
T420795,C100551,2026-05-26,NEFT,1980.15
T420796,C102734,2025-07-22,UPI,3298.12
T420797,C100673,2025-04-18,IMPS,469.63
T420798,C101153,2025-02-28,UPI,1784.34
T420799,C104892,2025-12-22,POS,2845.23
T420800,C103282,2025-05-16,UPI,5930.32
T420801,C101454,2025-04-03,IMPS,3757.7
T420802,C102619,2026-05-28,POS,9525.35
T420803,C102884,2026-03-12,UPI,4372.2
T420804,C103894,2025-07-20,SALARY,4152.23
T420805,C104310,2025-02-06,SALARY,4231.83
T420806,C102271,2025-11-19,NEFT,3308.36
T420807,C103712,2025-03-31,UPI,6389.59
T420808,C101217,2026-03-24,NEFT,2941.81
T420809,C104146,2026-06-11,ATM,5765.28
T420810,C104778,2025-05-03,UPI,2113.73
T420811,C100164,2025-07-02,UPI,535.57
T420812,C102275,2026-01-31,UPI,4336.26
T420813,C101116,2026-03-10,POS,2335.18
T420814,C104905,2026-06-28,ATM,887.81
T420815,C104696,2025-08-17,SALARY,1795.74
T420816,C100533,2025-09-18,NEFT,10207.7
T420817,C101206,2026-02-10,UPI,1121.31
T420818,C104585,2026-05-12,IMPS,4744.93
T420819,C104320,2025-12-31,IMPS,2377.2
T420820,C101682,2025-09-23,SALARY,3188.67
T420821,C100983,2025-06-11,ATM,456.53
T420822,C103753,2026-04-19,UPI,2470.49
T420823,C100749,2025-09-17,POS,3416.91
T420824,C101332,2025-03-08,IMPS,7015.72
T420825,C104301,2025-02-22,POS,2926.83
T420826,C102414,2026-01-17,SALARY,1389.25
T420827,C102180,2025-08-24,SALARY,1263.86
T420828,C104109,2026-06-16,POS,3840.99
T420829,C104549,2026-05-04,SALARY,3783.82
T420830,C100409,2025-02-19,POS,1702.49
T420831,C100393,2026-02-09,IMPS,1849.63
T420832,C102942,2025-12-12,UPI,4466.79
T420833,C102027,2026-07-17,POS,5101.59
T420834,C104755,2026-06-22,IMPS,2714.19
T420835,C100138,2026-02-08,UPI,4571.37
T420836,C100165,2026-04-12,NEFT,437.22
T420837,C100280,2025-05-11,POS,1821.34
T420838,C102243,2026-04-05,UPI,7847.5
T420839,C103455,2025-11-27,ATM,627.11
T420840,C102910,2026-05-13,UPI,2173.26
T420841,C103377,2025-03-10,UPI,2339.56
T420842,C100792,2025-05-14,SALARY,5212.0
T420843,C101102,2026-03-16,POS,1186.79
T420844,C104074,2025-09-07,NEFT,17476.43
T420845,C101059,2025-10-21,UPI,15175.46
T420846,C102178,2025-01-01,NEFT,2107.34
T420847,C101471,2025-05-14,POS,6506.54
T420848,C102237,2026-01-28,UPI,1060.48
T420849,C104482,2025-07-18,POS,2840.45
T420850,C100407,2025-12-26,ATM,1887.96
T420851,C100293,2025-06-01,POS,739.14
T420852,C101952,2026-04-14,SALARY,1814.73
T420853,C100118,2026-02-14,POS,6752.57
T420854,C104316,2026-05-21,IMPS,7602.32
T420855,C101227,2026-05-03,SALARY,9198.4
T420856,C101011,2025-09-23,SALARY,9482.98
T420857,C104059,2025-05-13,POS,7542.73
T420858,C102822,2026-02-25,IMPS,3373.02
T420859,C101796,2026-03-27,UPI,1441.72
T420860,C104525,2025-01-24,IMPS,12119.32
T420861,C100010,2025-02-02,ATM,7250.94
T420862,C103701,2025-10-07,POS,4496.71
T420863,C104153,2025-01-03,ATM,9400.27
T420864,C102841,2025-09-19,IMPS,1847.97
T420865,C104302,2026-04-28,POS,2961.18
T420866,C100445,2025-04-29,UPI,7135.03
T420867,C102187,2025-07-10,SALARY,870.15
T420868,C102117,2025-04-04,NEFT,8342.19
T420869,C101455,2026-02-17,POS,2958.0
T420870,C101996,2026-07-06,UPI,1309.51
T420871,C100598,2025-07-21,POS,1356.36
T420872,C100551,2026-04-14,UPI,6456.27
T420873,C104371,2025-02-02,NEFT,3891.82
T420874,C101996,2026-05-24,UPI,4774.22
T420875,C103758,2025-09-26,SALARY,3755.95
T420876,C100217,2026-03-17,NEFT,4506.64
T420877,C104486,2025-03-04,UPI,1764.06
T420878,C100572,2025-08-31,UPI,824.73
T420879,C100141,2026-05-29,UPI,2116.09
T420880,C103766,2025-02-24,ATM,1319.59
T420881,C102980,2025-01-16,UPI,15138.92
T420882,C104405,2025-01-01,SALARY,5716.51
T420883,C104294,2026-02-08,UPI,1666.69
T420884,C104272,2026-06-26,NEFT,3198.69
T420885,C100135,2026-04-01,NEFT,5088.44
T420886,C104934,2025-02-21,UPI,4543.7
T420887,C100164,2025-10-05,NEFT,1977.32
T420888,C104400,2025-05-26,UPI,6581.81
T420889,C101682,2026-07-02,UPI,13803.92
T420890,C101003,2025-10-23,UPI,2224.91
T420891,C102101,2026-06-06,POS,803.1
T420892,C104246,2025-08-19,UPI,449.84
T420893,C101987,2025-07-25,ATM,9737.82
T420894,C103380,2025-08-16,SALARY,5305.64
T420895,C103175,2025-03-05,UPI,1564.87
T420896,C102897,2026-06-12,POS,2024.85
T420897,C101410,2025-04-27,ATM,3484.64
T420898,C103447,2025-09-24,UPI,14429.86
T420899,C104980,2026-02-15,NEFT,3828.52
T420900,C104082,2025-05-28,UPI,5669.23
T420901,C104935,2025-03-05,IMPS,9359.03
T420902,C101023,2025-08-26,UPI,1573.47
T420903,C102921,2025-01-04,IMPS,4995.72
T420904,C101927,2025-02-22,NEFT,810.65
T420905,C103742,2025-05-30,ATM,1935.83
T420906,C102804,2025-05-20,UPI,20879.98
T420907,C103120,2025-07-03,UPI,6054.77
T420908,C100738,2025-04-16,ATM,3640.23
T420909,C102341,2025-12-06,SALARY,1747.15
T420910,C100591,2025-12-24,POS,1395.04
T420911,C103359,2026-01-29,POS,1375.89
T420912,C102890,2026-01-23,POS,2178.17
T420913,C102424,2025-03-29,UPI,20109.61
T420914,C100681,2025-08-28,POS,11908.1
T420915,C100112,2026-06-07,UPI,8716.19
T420916,C102844,2025-11-12,NEFT,1826.41
T420917,C100902,2025-10-31,UPI,7454.84
T420918,C101725,2025-11-02,ATM,14846.34
T420919,C100677,2026-04-13,UPI,709.28
T420920,C100950,2025-04-13,ATM,1408.37
T420921,C100930,2026-01-22,POS,10716.84
T420922,C101764,2025-10-14,UPI,761.53
T420923,C100707,2025-11-14,IMPS,7452.88
T420924,C100717,2026-08-03,UPI,1977.15
T420925,C101634,2025-05-04,ATM,11377.57
T420926,C103500,2025-05-30,UPI,1943.79
T420927,C101657,2025-11-08,NEFT,5044.09
T420928,C104844,2026-07-23,SALARY,43380.29
T420929,C100091,2025-06-09,SALARY,8809.23
T420930,C103951,2025-05-02,ATM,3656.75
T420931,C101342,2026-07-20,POS,1286.64
T420932,C100577,2025-03-31,IMPS,866.7
T420933,C104275,2025-05-02,POS,1285.6
T420934,C102531,2025-02-08,POS,1364.56
T420935,C100694,2026-03-27,UPI,11911.15
T420936,C100312,2025-10-25,IMPS,2190.21
T420937,C104154,2026-06-12,UPI,3649.22
T420938,C104158,2025-09-09,UPI,5526.18
T420939,C100716,2025-07-24,NEFT,5229.56
T420940,C104415,2025-07-17,NEFT,4763.28
T420941,C104624,2025-12-10,IMPS,9085.47
T420942,C103048,2025-11-05,IMPS,5467.6
T420943,C104364,2026-01-16,UPI,3151.99
T420944,C101625,2025-10-14,UPI,8812.89
T420945,C100273,2026-04-13,IMPS,2773.13
T420946,C104762,2025-03-12,POS,8844.17
T420947,C101910,2025-09-27,NEFT,1286.43
T420948,C103247,2025-12-27,UPI,2455.03
T420949,C104471,2025-07-14,NEFT,1028.69
T420950,C101826,2025-11-10,IMPS,511.3
T420951,C101495,2026-05-13,SALARY,32720.02
T420952,C101936,2025-11-23,UPI,3028.6
T420953,C103750,2026-06-14,UPI,5908.28
T420954,C103799,2026-03-03,UPI,3443.63
T420955,C101975,2026-07-03,ATM,626.68
T420956,C102219,2026-05-22,UPI,17338.15
T420957,C101753,2026-06-29,NEFT,1178.59
T420958,C102367,2025-01-06,POS,16790.07
T420959,C100179,2025-09-08,NEFT,12415.56
T420960,C100848,2025-04-04,UPI,970.27
T420961,C104048,2026-05-02,IMPS,2050.5
T420962,C101689,2026-02-24,SALARY,10890.72
T420963,C104613,2025-11-26,UPI,6234.61
T420964,C104331,2025-01-28,ATM,6416.04
T420965,C100170,2025-12-24,UPI,10051.96
T420966,C102864,2025-07-05,SALARY,14689.91
T420967,C104445,2025-01-25,UPI,2086.56
T420968,C101657,2025-07-10,ATM,8203.39
T420969,C102757,2025-12-06,UPI,887.05
T420970,C103098,2025-03-25,POS,13019.18
T420971,C102060,2025-12-29,IMPS,72924.97
T420972,C103144,2025-03-16,UPI,1263.89
T420973,C102405,2025-11-24,UPI,3479.53
T420974,C103869,2026-03-26,POS,625.02
T420975,C102036,2025-07-22,IMPS,1962.78
T420976,C103424,2025-04-17,POS,848.82
T420977,C102644,2026-01-02,UPI,2019.38
T420978,C103503,2025-07-14,SALARY,8127.2
T420979,C101459,2026-03-08,UPI,23450.94
T420980,C103518,2026-06-16,POS,13276.11
T420981,C103543,2025-06-06,IMPS,9121.7
T420982,C101463,2025-07-27,IMPS,2624.06
T420983,C103201,2025-02-25,POS,6431.31
T420984,C104979,2026-02-15,NEFT,2645.22
T420985,C102664,2026-03-06,NEFT,4614.96
T420986,C102772,2025-04-23,SALARY,1641.24
T420987,C103469,2025-01-19,NEFT,2283.98
T420988,C100509,2025-12-02,UPI,10939.51
T420989,C103357,2025-06-17,UPI,1237.53
T420990,C104728,2026-02-07,POS,1606.14
T420991,C100685,2026-06-05,ATM,737.27
T420992,C102065,2025-03-13,NEFT,1738.15
T420993,C100460,2025-01-29,UPI,4594.94
T420994,C101189,2025-12-15,SALARY,472.36
T420995,C102383,2025-09-30,UPI,8741.06
T420996,C102740,2025-04-16,SALARY,2851.47
T420997,C102590,2026-02-02,SALARY,2501.84
T420998,C103829,2025-11-14,NEFT,4341.48
T420999,C100717,2025-07-24,ATM,3887.41
T421000,C101444,2025-08-16,POS,4253.57
T421001,C100324,2025-06-20,UPI,2913.09
T421002,C104977,2025-08-09,POS,2571.33
T421003,C101252,2026-06-03,IMPS,3218.68
T421004,C102749,2025-09-24,POS,5809.53
T421005,C102240,2025-05-25,NEFT,4505.31
T421006,C101167,2025-01-18,UPI,14910.81
T421007,C104954,2025-04-02,ATM,4634.34
T421008,C104860,2026-06-13,UPI,1718.98
T421009,C102858,2026-04-25,NEFT,4254.39
T421010,C104392,2026-05-07,UPI,1297.28
T421011,C103808,2025-07-24,POS,12294.88
T421012,C103195,2026-07-29,ATM,1102.23
T421013,C101079,2026-06-25,IMPS,3355.57
T421014,C101681,2026-05-10,UPI,2556.96
T421015,C104529,2026-01-15,IMPS,977.96
T421016,C103180,2026-05-14,UPI,388.09
T421017,C104174,2025-11-08,UPI,3862.75
T421018,C103166,2026-07-23,ATM,62422.84
T421019,C102798,2025-10-15,POS,1144.53
T421020,C103633,2026-02-18,NEFT,5119.7
T421021,C101675,2025-11-20,SALARY,10351.97
T421022,C100743,2026-04-21,NEFT,1752.0
T421023,C104137,2026-07-31,UPI,1160.56
T421024,C102151,2025-08-03,POS,4811.91
T421025,C100664,2025-07-01,NEFT,945.65
T421026,C101646,2026-01-14,POS,1406.66
T421027,C102457,2026-01-13,UPI,4260.94
T421028,C103118,2025-03-26,IMPS,5966.61
T421029,C102084,2025-05-20,UPI,4057.8
T421030,C102436,2025-03-21,NEFT,15309.92
T421031,C104137,2026-03-03,POS,1211.74
T421032,C104057,2026-04-26,POS,3021.31
T421033,C101397,2026-04-12,POS,2115.32
T421034,C104828,2025-10-19,ATM,2043.6
T421035,C104934,2026-03-08,SALARY,1883.07
T421036,C104371,2025-05-31,UPI,897.88
T421037,C104192,2025-09-16,UPI,1234.23
T421038,C100715,2025-09-14,ATM,6728.36
T421039,C103371,2025-06-03,SALARY,8062.53
T421040,C100619,2025-04-22,POS,5459.66
T421041,C101165,2025-01-09,SALARY,10658.49
T421042,C104710,2025-05-03,POS,3022.07
T421043,C103665,2025-08-22,UPI,3229.61
T421044,C104027,2026-03-30,POS,977.35
T421045,C102794,2025-09-11,POS,846.56
T421046,C102622,2025-07-22,UPI,2655.81
T421047,C101436,2026-02-25,ATM,21347.21
T421048,C102666,2025-04-14,POS,1629.21
T421049,C101401,2025-09-09,IMPS,14451.13
T421050,C102285,2025-07-06,UPI,925.96
T421051,C100263,2026-07-07,UPI,732.66
T421052,C103323,2025-09-04,POS,2388.05
T421053,C104560,2025-10-05,UPI,2523.9
T421054,C103502,2025-05-12,POS,3072.64
T421055,C104556,2025-11-17,ATM,5942.08
T421056,C103108,2025-08-03,NEFT,5423.71
T421057,C100289,2025-01-16,UPI,391.66
T421058,C101160,2026-01-08,NEFT,2577.41
T421059,C104487,2025-04-15,POS,20059.72
T421060,C102444,2025-12-12,POS,3612.99
T421061,C102549,2025-06-13,NEFT,1266.9
T421062,C103002,2025-08-02,UPI,7027.78
T421063,C100758,2025-12-08,UPI,3218.74
T421064,C103221,2025-07-15,NEFT,3734.54
T421065,C102300,2026-01-25,POS,6381.46
T421066,C101267,2025-12-14,POS,1774.88
T421067,C103331,2026-02-05,UPI,5351.01
T421068,C101938,2026-01-24,ATM,7975.81
T421069,C101686,2025-01-15,POS,2576.87
T421070,C101907,2025-03-16,ATM,5620.85
T421071,C102548,2026-04-22,NEFT,3315.37
T421072,C103083,2025-05-30,UPI,10587.41
T421073,C101192,2025-03-22,SALARY,1329.64
T421074,C102903,2026-03-15,IMPS,2593.46
T421075,C104226,2025-08-18,IMPS,866.56
T421076,C103236,2025-01-02,UPI,780.19
T421077,C101038,2025-02-25,POS,1888.84
T421078,C101668,2026-03-31,ATM,3245.68
T421079,C102252,2025-02-03,UPI,1692.76
T421080,C102942,2026-02-08,NEFT,5273.17
T421081,C104444,2026-04-14,POS,9268.55
T421082,C104371,2026-07-05,POS,2786.14
T421083,C103451,2025-01-02,NEFT,3455.72
T421084,C103707,2025-08-27,IMPS,6405.39
T421085,C104567,2025-01-09,NEFT,2403.87
T421086,C100534,2025-09-02,SALARY,5386.53
T421087,C103917,2025-07-07,NEFT,4802.95
T421088,C102501,2026-07-18,NEFT,1318.1
T421089,C100418,2026-07-24,NEFT,2482.56
T421090,C101298,2025-06-18,SALARY,4235.92
T421091,C100279,2025-01-21,IMPS,17206.44
T421092,C101031,2025-08-22,SALARY,6080.85
T421093,C101678,2025-01-06,NEFT,5626.4
T421094,C100739,2025-02-27,UPI,1589.79
T421095,C104973,2025-05-11,SALARY,2369.91
T421096,C104594,2026-02-04,POS,5513.78
T421097,C101208,2025-06-29,SALARY,13078.42
T421098,C102473,2025-12-14,NEFT,2001.38
T421099,C102124,2025-02-02,NEFT,3287.12
T421100,C102103,2025-02-09,NEFT,4845.52
T421101,C104676,2025-06-24,IMPS,3023.36
T421102,C100286,2025-04-17,POS,3723.36
T421103,C102329,2026-01-26,POS,17242.51
T421104,C100968,2026-02-05,NEFT,8817.43
T421105,C102587,2025-08-21,UPI,7287.37
T421106,C101625,2025-05-07,POS,1535.99
T421107,C101275,2025-01-04,NEFT,2245.51
T421108,C104362,2025-06-24,POS,2510.75
T421109,C103479,2026-02-18,ATM,3304.64
T421110,C100791,2025-04-17,POS,6271.13
T421111,C100108,2025-06-14,POS,8681.04
T421112,C103143,2025-02-24,UPI,4193.4
T421113,C103299,2025-06-09,UPI,1169.14
T421114,C101658,2025-10-12,IMPS,892.77
T421115,C101138,2025-12-21,ATM,1934.82
T421116,C104028,2025-08-05,POS,2333.11
T421117,C103604,2025-10-10,SALARY,3018.67
T421118,C103128,2026-07-19,IMPS,3529.42
T421119,C101901,2025-03-31,UPI,5299.08
T421120,C102169,2025-06-12,SALARY,4556.41
T421121,C100099,2025-04-29,NEFT,3628.43
T421122,C101451,2026-06-18,SALARY,2941.76
T421123,C104750,2026-04-04,UPI,11857.16
T421124,C100670,2026-06-29,UPI,2057.49
T421125,C101240,2026-05-23,IMPS,19491.46
T421126,C104726,2026-02-16,POS,14727.24
T421127,C104438,2025-11-30,SALARY,11101.71
T421128,C102599,2025-05-14,SALARY,9254.1
T421129,C101643,2025-02-14,ATM,430.32
T421130,C100553,2025-09-26,IMPS,8131.61
T421131,C102633,2026-03-11,POS,1123.45
T421132,C101034,2025-05-08,POS,7558.86
T421133,C102114,2026-02-01,UPI,3385.28
T421134,C104201,2025-07-20,NEFT,8408.49
T421135,C100503,2025-03-03,UPI,233.11
T421136,C103486,2026-06-27,UPI,7000.68
T421137,C102067,2025-08-23,POS,757.03
T421138,C103137,2025-03-07,NEFT,21136.74
T421139,C101970,2025-11-28,SALARY,13781.86
T421140,C102539,2025-05-12,UPI,9171.3
T421141,C101197,2025-07-08,IMPS,15495.63
T421142,C100143,2025-07-14,ATM,5514.12
T421143,C102876,2025-12-30,IMPS,3017.73
T421144,C101421,2026-03-27,POS,4225.03
T421145,C100556,2025-05-10,POS,4028.78
T421146,C100679,2025-05-08,ATM,2458.94
T421147,C101091,2025-05-11,POS,15237.8
T421148,C102845,2026-06-13,SALARY,3310.52
T421149,C103680,2025-10-31,IMPS,8077.35
T421150,C102613,2025-08-11,ATM,7204.93
T421151,C101533,2025-02-22,POS,3366.58
T421152,C101855,2025-04-12,ATM,3951.0
T421153,C104530,2026-06-16,UPI,3010.0
T421154,C103416,2025-12-12,IMPS,5452.81
T421155,C101494,2026-01-13,POS,2421.69
T421156,C101639,2025-11-16,ATM,1303.81
T421157,C101172,2025-05-16,POS,6253.76
T421158,C104786,2025-03-19,IMPS,1116.06
T421159,C100232,2025-07-08,POS,2044.81
T421160,C100057,2026-01-06,UPI,3314.58
T421161,C103773,2026-03-25,ATM,3118.16
T421162,C104965,2026-04-17,POS,3335.27
T421163,C102675,2026-02-12,UPI,4601.95
T421164,C102229,2025-08-08,SALARY,4976.91
T421165,C104498,2025-06-03,UPI,3927.4
T421166,C100227,2026-03-18,UPI,7272.84
T421167,C101676,2026-08-03,POS,8581.3
T421168,C102908,2025-12-18,IMPS,1260.56
T421169,C100468,2025-05-26,SALARY,915.64
T421170,C101163,2026-07-11,SALARY,2600.49
T421171,C101876,2026-07-31,UPI,1567.96
T421172,C102183,2026-01-14,UPI,4686.77
T421173,C104840,2025-11-02,UPI,9671.51
T421174,C101271,2025-02-21,NEFT,7088.41
T421175,C102176,2025-10-04,NEFT,2281.97
T421176,C101898,2026-07-21,POS,2666.98
T421177,C102226,2026-07-05,POS,955.93
T421178,C104255,2025-12-19,UPI,3749.84
T421179,C100322,2025-09-28,NEFT,9483.72
T421180,C101731,2025-03-12,NEFT,3174.67
T421181,C100580,2026-03-11,IMPS,2768.53
T421182,C103823,2025-10-06,NEFT,3697.77
T421183,C102529,2025-09-02,SALARY,1052.07
T421184,C103558,2025-09-05,SALARY,168.41
T421185,C100086,2026-05-14,POS,2870.85
T421186,C101331,2025-07-26,ATM,3602.39
T421187,C100892,2025-11-18,UPI,9597.39
T421188,C100898,2025-02-15,UPI,7177.0
T421189,C101420,2025-07-17,SALARY,2023.61
T421190,C101982,2026-05-23,UPI,377.02
T421191,C100255,2025-02-21,IMPS,11693.89
T421192,C103253,2025-07-07,POS,4049.67
T421193,C101914,2025-08-11,UPI,2769.88
T421194,C100949,2025-02-16,NEFT,6243.86
T421195,C104740,2025-01-26,UPI,809.6
T421196,C103296,2025-02-22,POS,3615.96
T421197,C103727,2026-01-17,ATM,19102.48
T421198,C104525,2025-06-02,NEFT,3067.07
T421199,C103908,2025-03-21,NEFT,899.0
T421200,C104495,2025-04-12,ATM,660.46
T421201,C104833,2025-04-07,IMPS,8081.18
T421202,C101691,2025-12-07,NEFT,15942.53
T421203,C102476,2026-06-20,NEFT,1288.92
T421204,C100754,2025-03-23,POS,6536.51
T421205,C104498,2025-11-17,UPI,1420.8
T421206,C101634,2025-02-22,NEFT,8567.68
T421207,C103453,2025-03-01,UPI,3861.66
T421208,C102418,2026-03-06,UPI,1381.5
T421209,C102917,2025-05-29,IMPS,6680.03
T421210,C103281,2026-02-22,NEFT,944.19
T421211,C102084,2026-04-14,SALARY,2220.39
T421212,C101630,2026-04-06,SALARY,3552.61
T421213,C101572,2025-10-27,UPI,1334.15
T421214,C104657,2026-03-14,POS,3341.24
T421215,C104444,2026-02-20,SALARY,14024.6
T421216,C101192,2026-03-06,UPI,1283.46
T421217,C104289,2025-04-13,SALARY,1889.62
T421218,C100289,2025-01-11,POS,827.34
T421219,C103339,2025-02-20,SALARY,9339.88
T421220,C103005,2025-05-08,SALARY,14981.2
T421221,C101795,2025-10-15,UPI,10197.33
T421222,C103153,2025-11-02,IMPS,3044.85
T421223,C102603,2026-03-02,POS,2060.42
T421224,C100988,2026-04-06,POS,11637.74
T421225,C102210,2025-12-29,UPI,1306.34
T421226,C100674,2025-07-16,UPI,2232.83
T421227,C102579,2026-05-13,IMPS,2788.02
T421228,C102346,2025-11-02,POS,30850.76
T421229,C104330,2025-08-19,ATM,2812.5
T421230,C103678,2025-03-16,UPI,5154.86
T421231,C100749,2025-11-24,POS,21062.67
T421232,C101184,2025-06-15,IMPS,10265.2
T421233,C100756,2026-04-06,NEFT,1143.99
T421234,C103761,2025-03-16,POS,8186.06
T421235,C103686,2025-11-27,POS,3245.97
T421236,C104947,2026-02-21,POS,2912.37
T421237,C102173,2025-04-02,POS,237.05
T421238,C101555,2026-03-09,UPI,2118.02
T421239,C104246,2026-06-20,ATM,7755.85
T421240,C103363,2025-03-04,POS,1279.04
T421241,C101951,2026-07-10,IMPS,3751.2
T421242,C102866,2025-08-18,IMPS,5173.13
T421243,C102352,2026-06-23,ATM,4059.17
T421244,C101086,2026-04-13,IMPS,6565.87
T421245,C103670,2026-05-31,POS,6684.77
T421246,C104898,2025-11-18,IMPS,5112.29
T421247,C100958,2026-04-30,POS,8604.53
T421248,C102871,2025-04-27,ATM,16623.76
T421249,C104676,2025-06-08,UPI,2051.33
T421250,C101623,2025-05-22,POS,2724.02
T421251,C101832,2026-06-01,ATM,2084.85
T421252,C100945,2025-03-22,NEFT,26953.23
T421253,C100497,2025-08-17,UPI,2345.78
T421254,C103218,2026-04-14,NEFT,5974.09
T421255,C104189,2025-10-05,POS,1303.65
T421256,C102535,2025-10-24,POS,2122.69
T421257,C104833,2025-01-01,ATM,9606.62
T421258,C100395,2025-03-16,ATM,673.73
T421259,C101088,2026-03-07,SALARY,1225.67
T421260,C100263,2026-03-27,ATM,433.24
T421261,C103539,2025-09-12,ATM,1110.0
T421262,C102565,2025-01-10,NEFT,4359.84
T421263,C100270,2026-03-01,UPI,6175.87
T421264,C103258,2025-06-11,UPI,900.2
T421265,C101716,2025-07-20,POS,4339.78
T421266,C103965,2025-04-26,ATM,3848.27
T421267,C101288,2025-11-23,POS,5990.48
T421268,C100352,2025-01-23,POS,9640.73
T421269,C100804,2025-06-16,NEFT,5175.18
T421270,C102967,2025-08-01,IMPS,4645.6
T421271,C101999,2026-01-17,IMPS,12284.7
T421272,C104579,2026-06-25,IMPS,1318.84
T421273,C101495,2026-02-20,ATM,5967.29
T421274,C100122,2025-02-06,UPI,9612.16
T421275,C104310,2026-02-06,POS,6678.61
T421276,C104593,2025-08-13,POS,18726.86
T421277,C102079,2025-12-29,NEFT,3401.86
T421278,C104793,2025-02-23,POS,5520.21
T421279,C101211,2025-07-18,ATM,9827.66
T421280,C101135,2025-07-18,UPI,5026.52
T421281,C101008,2026-04-11,IMPS,7602.91
T421282,C100038,2025-08-25,ATM,13281.61
T421283,C101551,2026-07-16,SALARY,1366.03
T421284,C101193,2025-12-26,SALARY,1406.97
T421285,C100178,2025-02-11,NEFT,10558.18
T421286,C104455,2025-06-19,POS,4553.73
T421287,C102292,2026-02-16,UPI,2290.0
T421288,C104656,2025-12-12,UPI,1659.57
T421289,C104179,2026-04-06,POS,3264.51
T421290,C100898,2025-11-20,IMPS,2834.64
T421291,C104406,2026-05-22,POS,4538.62
T421292,C103710,2025-08-16,NEFT,1009.99
T421293,C104864,2025-05-06,NEFT,7252.43
T421294,C101379,2025-11-08,ATM,9506.11
T421295,C103038,2026-01-11,POS,4241.75
T421296,C101498,2026-01-25,UPI,4153.7
T421297,C103468,2026-06-28,UPI,1400.08
T421298,C103492,2025-07-18,NEFT,2892.09
T421299,C102695,2025-07-25,NEFT,9687.87
T421300,C102705,2025-05-15,SALARY,13035.09
T421301,C102459,2025-03-31,POS,2530.68
T421302,C102852,2026-02-22,NEFT,3917.55
T421303,C102743,2026-02-22,UPI,1898.79
T421304,C100597,2025-05-03,POS,5161.66
T421305,C104554,2025-12-17,UPI,916.12
T421306,C104517,2025-01-15,UPI,5119.55
T421307,C102327,2025-09-13,UPI,12266.34
T421308,C102981,2025-08-29,SALARY,2996.23
T421309,C102687,2025-08-17,UPI,2839.92
T421310,C101795,2026-06-04,SALARY,2764.38
T421311,C101595,2026-01-18,NEFT,5366.04
T421312,C102878,2025-02-02,ATM,1813.17
T421313,C103097,2026-06-25,UPI,593.34
T421314,C102963,2025-12-26,POS,2963.66
T421315,C101297,2026-05-01,UPI,1451.86
T421316,C103315,2025-05-04,UPI,3422.45
T421317,C103474,2025-10-06,UPI,1409.64
T421318,C103248,2025-10-22,ATM,7203.35
T421319,C101509,2026-04-10,POS,3615.6
T421320,C103449,2025-12-10,SALARY,1753.19
T421321,C103285,2025-08-22,UPI,1511.05
T421322,C103708,2026-06-10,UPI,13500.42
T421323,C103188,2026-01-19,SALARY,397.37
T421324,C104858,2025-01-08,NEFT,10777.98
T421325,C103712,2025-09-03,UPI,1086.91
